date,open,high,low,close,volume,transactions
2021-03-01 04:00:00-05:00,183.62,183.62,183.0,183.0,1330.0,7
2021-03-01 06:00:00-05:00,181.0,181.0,181.0,181.0,362.0,8
2021-03-01 07:00:00-05:00,179.0,179.0,179.0,179.0,643.0,16
2021-03-01 08:00:00-05:00,181.5,181.5,180.0501,180.6,2264.0,39
2021-03-01 09:00:00-05:00,181.0,181.73,178.65,180.54,224882.0,3457
2021-03-01 10:00:00-05:00,180.62,183.04,179.84,182.56,235530.0,4572
2021-03-01 11:00:00-05:00,182.74,184.47,182.33,184.21,217412.0,4031
2021-03-01 12:00:00-05:00,184.2,184.74,183.32,183.905,176878.0,3892
2021-03-01 13:00:00-05:00,183.99,184.6,183.18,184.29,161682.0,3199
2021-03-01 14:00:00-05:00,184.25,185.94,184.17,185.56,187105.0,4239
2021-03-01 15:00:00-05:00,185.52,186.79,185.11,186.7,584664.0,10653
2021-03-01 16:00:00-05:00,186.46,186.5,186.1,186.5,76967.0,51
2021-03-01 17:00:00-05:00,186.5,186.5,186.5,186.5,204.0,1
2021-03-01 18:00:00-05:00,186.5,186.5,186.5,186.5,285.0,6
2021-03-01 19:00:00-05:00,186.46,186.46,186.46,186.46,121.0,3
2021-03-02 07:00:00-05:00,185.63,185.63,185.63,185.63,213.0,5
2021-03-02 08:00:00-05:00,186.88,186.88,186.88,186.88,421.0,8
2021-03-02 09:00:00-05:00,187.5,187.5,183.72,184.215,179692.0,2815
2021-03-02 10:00:00-05:00,184.406,184.97,182.56,183.3,258655.0,5228
2021-03-02 11:00:00-05:00,183.38,183.71,181.05,181.76,159317.0,4230
2021-03-02 12:00:00-05:00,181.3384,183.37,181.3384,183.0201,120286.0,2819
2021-03-02 13:00:00-05:00,183.03,183.8,182.6,182.88,100641.0,2599
2021-03-02 14:00:00-05:00,182.865,183.4521,181.72,182.25,101557.0,3014
2021-03-02 15:00:00-05:00,182.32,182.91,179.83,179.9,337731.0,8142
2021-03-02 16:00:00-05:00,179.89,180.43,179.89,180.0,25552.0,49
2021-03-02 17:00:00-05:00,180.0,180.0,180.0,180.0,1300.0,6
2021-03-02 19:00:00-05:00,180.4999,180.4999,180.4999,180.4999,150.0,1
2021-03-03 07:00:00-05:00,181.51,181.51,181.51,181.51,491.0,9
2021-03-03 08:00:00-05:00,181.01,181.51,179.0,179.12,3589.0,84
2021-03-03 09:00:00-05:00,179.1,181.22,177.6936,178.52,171566.0,2277
2021-03-03 10:00:00-05:00,178.49,178.565,176.03,177.625,196587.0,4385
2021-03-03 11:00:00-05:00,177.66,180.74,177.585,179.425,189523.0,3720
2021-03-03 12:00:00-05:00,179.39,179.4169,177.5,177.78,177949.0,3394
2021-03-03 13:00:00-05:00,177.68,179.4174,177.18,177.59,158117.0,4081
2021-03-03 14:00:00-05:00,177.69,177.81,175.665,177.37,242702.0,5524
2021-03-03 15:00:00-05:00,177.19,177.61,175.07,175.08,379106.0,9045
2021-03-03 16:00:00-05:00,175.21,177.316,174.02,174.02,58362.0,85
2021-03-03 17:00:00-05:00,175.0,175.0,175.0,175.0,200.0,2
2021-03-03 18:00:00-05:00,174.51,174.51,174.51,174.51,469.0,7
2021-03-03 19:00:00-05:00,174.25,174.25,174.25,174.25,187.0,1
2021-03-04 07:00:00-05:00,173.0,174.1,173.0,174.1,2748.0,20
2021-03-04 08:00:00-05:00,173.77,176.0,173.75,176.0,1842.0,33
2021-03-04 09:00:00-05:00,175.0,175.29,169.95,170.15,321708.0,5656
2021-03-04 10:00:00-05:00,170.14,174.0,168.36,172.8906,418124.0,8910
2021-03-04 11:00:00-05:00,172.9974,173.92,171.2901,172.937,148645.0,3880
2021-03-04 12:00:00-05:00,172.908,174.56,167.6,168.41,342705.0,8537
2021-03-04 13:00:00-05:00,168.22,168.9,163.69,163.78,438600.0,10022
2021-03-04 14:00:00-05:00,163.78,168.8,163.69,168.175,363704.0,7156
2021-03-04 15:00:00-05:00,168.37,168.655,166.21,167.2,627979.0,11587
2021-03-04 16:00:00-05:00,167.21,169.0,167.21,167.5,57037.0,75
2021-03-04 17:00:00-05:00,166.99,167.5,166.5,167.5,2488.0,20
2021-03-04 18:00:00-05:00,166.25,166.25,164.0,164.0,5782.0,80
2021-03-04 19:00:00-05:00,163.01,164.0,162.22,162.22,1722.0,32
2021-03-05 06:00:00-05:00,165.0,165.0,164.0,164.0,3792.0,23
2021-03-05 07:00:00-05:00,162.16,164.0,162.09,164.0,4544.0,47
2021-03-05 08:00:00-05:00,163.22,165.49,163.04,165.25,10017.0,165
2021-03-05 09:00:00-05:00,165.25,168.72,164.51,165.695,447097.0,6565
2021-03-05 10:00:00-05:00,165.71,167.705,162.62,163.0524,470451.0,9270
2021-03-05 11:00:00-05:00,163.03,163.56,159.54,163.55,398549.0,8912
2021-03-05 12:00:00-05:00,163.28,168.55,162.69,168.34,481446.0,7702
2021-03-05 13:00:00-05:00,168.37,172.2477,167.06,171.68,474024.0,6983
2021-03-05 14:00:00-05:00,171.89,173.66,170.02,173.33,337894.0,6110
2021-03-05 15:00:00-05:00,173.435,173.71,172.43,173.35,614016.0,10849
2021-03-05 16:00:00-05:00,173.44,173.44,173.34,173.43,68509.0,57
2021-03-05 17:00:00-05:00,173.3,173.44,173.3,173.44,396.0,6
2021-03-08 07:00:00-05:00,169.49,171.15,169.49,171.15,1724.0,28
2021-03-08 08:00:00-05:00,168.3163,173.0,168.3163,172.25,3079.0,61
2021-03-08 09:00:00-05:00,173.0,173.0,167.8,168.87,395451.0,5748
2021-03-08 10:00:00-05:00,169.04,171.305,168.12,169.57,320141.0,6467
2021-03-08 11:00:00-05:00,169.91,170.62,166.04,166.04,196538.0,5065
2021-03-08 12:00:00-05:00,166.21,168.72,165.98,167.32,222342.0,5107
2021-03-08 13:00:00-05:00,167.32,167.845,164.3224,164.536,284014.0,6097
2021-03-08 14:00:00-05:00,164.5,165.34,163.53,163.78,303227.0,6403
2021-03-08 15:00:00-05:00,163.83,163.83,161.0,161.12,940433.0,16047
2021-03-08 16:00:00-05:00,161.2,162.0,161.2,161.2,43048.0,57
2021-03-08 17:00:00-05:00,162.06,162.06,162.0,162.0,2902.0,12
2021-03-08 18:00:00-05:00,162.0,163.0,162.0,163.0,1750.0,10
2021-03-08 19:00:00-05:00,161.65,161.65,161.65,161.65,250.0,1
2021-03-09 05:00:00-05:00,168.04,168.04,168.04,168.04,800.0,17
2021-03-09 07:00:00-05:00,167.89,168.03,166.26,166.26,1813.0,38
2021-03-09 08:00:00-05:00,165.0,167.6,165.0,166.17,4127.0,31
