date,open,high,low,close,volume,transactions
2021-03-01 08:00:00-05:00,570.11,570.11,570.11,570.11,213.0,7
2021-03-01 09:00:00-05:00,567.81,577.8,563.6201,571.25,132274.0,2773
2021-03-01 10:00:00-05:00,571.25,575.89,569.24,571.63,213323.0,5076
2021-03-01 11:00:00-05:00,572.19,575.14,569.0,574.345,119832.0,3113
2021-03-01 12:00:00-05:00,574.38,574.415,567.67,569.88,84437.0,2419
2021-03-01 13:00:00-05:00,569.79,570.23,557.79,561.0,140713.0,2980
2021-03-01 14:00:00-05:00,560.705,566.86,560.67,565.3,74927.0,2259
2021-03-01 15:00:00-05:00,565.435,567.23,562.225,565.11,174724.0,4894
2021-03-01 16:00:00-05:00,565.11,565.11,565.11,565.11,5835.0,33
2021-03-02 09:00:00-05:00,565.0,576.35,558.0,574.01,74079.0,1726
2021-03-02 10:00:00-05:00,574.16,575.24,565.99,571.055,140536.0,3681
2021-03-02 11:00:00-05:00,570.53,573.39,568.684,571.765,109463.0,2810
2021-03-02 12:00:00-05:00,572.14,576.18,571.29,571.475,108029.0,2531
2021-03-02 13:00:00-05:00,571.735,572.53,558.0,571.15,151750.0,3337
2021-03-02 14:00:00-05:00,570.9697,571.52,565.61,567.47,49195.0,2086
2021-03-02 15:00:00-05:00,567.55,568.21,562.31,563.25,141605.0,4999
2021-03-02 16:00:00-05:00,563.21,563.21,559.0001,559.0001,40827.0,29
2021-03-03 08:00:00-05:00,560.86,560.86,560.86,560.86,165.0,6
2021-03-03 09:00:00-05:00,559.72,560.0,542.77,542.77,67941.0,2173
2021-03-03 10:00:00-05:00,545.37,546.89,535.03,545.745,93473.0,3054
2021-03-03 11:00:00-05:00,545.77,552.94,545.77,548.1425,116744.0,2740
2021-03-03 12:00:00-05:00,548.99,548.99,541.04,543.78,42573.0,1612
2021-03-03 13:00:00-05:00,541.9409,545.495,538.27,538.74,81907.0,2569
2021-03-03 14:00:00-05:00,538.935,539.785,532.0,534.48,62991.0,2577
2021-03-03 15:00:00-05:00,534.48,535.965,525.7731,527.19,249328.0,6746
2021-03-03 16:00:00-05:00,527.43,537.16,527.43,537.16,8941.0,30
2021-03-04 09:00:00-05:00,523.7,534.88,518.22,527.74,64331.0,1919
2021-03-04 10:00:00-05:00,527.74,534.42,520.03,532.52,136043.0,3893
2021-03-04 11:00:00-05:00,532.99,535.21,529.15,532.11,85939.0,2461
2021-03-04 12:00:00-05:00,531.91,534.175,519.55,521.2,129864.0,4080
2021-03-04 13:00:00-05:00,520.88,525.57,512.51,512.81,171757.0,4899
