date,QQQ Buy-and-Hold,Equal-Weight Monthly,Inverse Volatility,Momentum Top-20%,Supervised + MVO
2009-04-06,0.0,0.03125000000000038,0.031249999999999944,0.031249999999999944,0.031249999999999944
2009-04-07,0.0,2.5549603016594702e-08,0.019767769311642397,0.019767769311642397,0.019767769311642397
2009-04-08,0.0,2.618335262841165e-08,0.01653102988932026,0.01653102988932026,0.01653102988932026
2009-04-09,0.0,1.1734664436685582e-07,0.013060410813836736,0.013060410813836736,0.013060410813836736
2009-04-13,0.0,9.499490263853438e-08,0.022589270138287654,0.022589270138287654,0.022589270138287654
2009-04-14,0.0,2.524259349462321e-08,0.37849283103079845,0.013442770414255224,0.013442770414255224
2009-04-15,0.0,2.595596388342558e-08,0.048599761671870065,0.015229484779036339,0.015229484779036339
2009-04-16,0.0,2.472785069762562e-08,0.05598684053425222,0.01630111213031775,0.01630111213031775
2009-04-17,0.0,2.1144659363703244e-08,0.11932247128798296,0.020975848163171055,0.020975848163171055
2009-04-20,0.0,1.7461344814506674e-08,0.036255672901800096,0.01803595468514617,0.01803595468514617
2009-04-21,0.0,8.661299941321865e-08,0.05073947587643792,0.01921005908472343,0.01921005908472343
2009-04-22,0.0,2.160161878712874e-08,0.04895002685844462,0.014297227399055413,0.014297227399055413
2009-04-23,0.0,2.1679196080676144e-08,0.048016788466472435,0.02227126920705601,0.02227126920705601
2009-04-24,0.0,8.10250639152188e-08,0.04149576744350997,0.020132908616177073,0.020132908616177073
2009-04-27,0.0,1.2107193481276923e-07,0.0652241426192886,0.02092288442516478,0.02092288442516478
2009-04-28,0.0,1.192092896132313e-07,0.062203922123448274,0.021940785684582225,0.021940785684582225
2009-04-29,0.0,2.0154843464320615e-08,0.02288444448560356,0.0149809606580795,0.0149809606580795
2009-04-30,0.0,2.4415981162220768e-08,0.04980357738227853,0.02072705129518688,0.02072705129518688
2009-05-01,0.0,1.2200325746371254e-07,0.06248006380658033,0.030950550638605186,0.030950550638605186
2009-05-04,0.0,0.08234076611625621,0.03438805981941842,0.019848704969535835,0.019848704969535835
2009-05-05,0.0,2.4076762040678434e-08,0.05905419891766252,1.6076478732525876,0.022695307485143326
2009-05-06,0.0,2.2728329759913457e-08,0.03821342105093499,0.3743976489081957,0.024032418734443416
2009-05-07,0.0,2.380384538092084e-08,0.04543363512820229,0.1886615474899503,0.019328502086793847
2009-05-08,0.0,2.069070139179563e-08,0.03841240908586045,0.18976170557280203,0.022402900209807057
2009-05-11,0.0,9.033828980188618e-08,0.05946430113654258,0.5097694741353092,0.023378461887891132
2009-05-12,0.0,1.1641532171417779e-07,0.019856799130749017,0.18203091485310513,0.014712306299314333
2009-05-13,0.0,9.126961230711272e-08,0.02432394280094269,0.1897574452458564,0.01693789361610093
2009-05-14,0.0,1.1827796705422833e-07,0.020460605549210423,0.18920306783677004,0.01907912880607903
2009-05-15,0.0,2.2065753566349877e-08,0.032139766091972805,0.3441821059834879,0.012557755950163545
2009-05-18,0.0,9.68575477842959e-08,0.015691045439539503,0.5120396372578955,0.01159114864069307
2009-05-19,0.0,2.3305535619411177e-08,0.043708978235192195,0.5099257499886515,0.015196428423535404
2009-05-20,0.0,1.1548399910313312e-07,0.027507611491538516,0.35401267633874456,0.014292668287672691
2009-05-21,0.0,2.524643297717455e-08,0.04053607490447991,0.5097046178614079,0.013287510490360206
2009-05-22,0.0,1.1920928955251597e-07,0.049406996501556597,0.5156453525189988,0.01645692949160022
2009-05-26,0.0,1.0151416059492324e-07,0.06667460689416274,0.17841227389588904,0.01283453769297236
