,0
2012-03-30,0.011533117389765035
2012-04-02,0.009553036828646055
2012-04-03,-0.028082337927541223
2012-04-04,-0.02889483853024155
2012-04-05,-0.011965987974717485
2012-04-10,-0.033388106662246675
2012-04-11,0.018963650260739096
2012-04-12,0.014290497496164845
2012-04-13,-0.034731544168113304
2012-04-16,0.01154125290383523
2012-04-17,0.024496669266253823
2012-04-18,-0.017032515884667476
2012-04-19,-0.01832733447909074
2012-04-20,0.017990564493560512
2012-04-23,-0.025675050706553737
2012-04-24,0.012320353900686642
2012-04-25,0.023326504657538827
2012-04-26,0.006276924366666492
2012-04-27,0.004924294066207535
2012-04-30,-0.011107368471490409
2012-05-02,-0.010571363553902646
2012-05-03,-0.01035093365172779
2012-05-04,-0.016194238173709352
2012-05-07,0.017832841857678083
2012-05-08,-0.01718311041281917
2012-05-09,-0.019541075245989137
2012-05-10,0.012237716698013434
2012-05-11,-0.0034544628614331385
2012-05-14,-0.027035892784443516
2012-05-15,-0.017813177639738997
2012-05-16,-0.004714584749740847
2012-05-17,-0.013119452827451306
2012-05-18,0.005169566176626228
2012-05-21,0.024981696745869808
2012-05-22,-0.005734524018756515
2012-05-23,-0.013338659831180877
2012-05-24,-0.008402808272559348
2012-05-25,0.0025791222663507085
2012-05-28,0.0
2012-05-29,0.003307239478020252
2012-05-30,-0.03479835928236774
2012-05-31,0.0034156221392218633
2012-06-01,-0.023071267404105478
2012-06-04,0.020131736707749592
2012-06-05,-0.0015177965874260124
2012-06-06,0.036107636135177756
2012-06-07,-0.006236500206623585
2012-06-08,0.004799086976764233
2012-06-11,-0.01616459586158292
2012-06-12,0.014936539998774201
2012-06-13,-0.004415198939846876
2012-06-14,0.01330412303170836
2012-06-15,0.018065526776764207
2012-06-18,-0.017005833636435597
2012-06-19,0.027830353009673514
2012-06-20,0.004390633823532664
2012-06-21,-0.025501216315058306
2012-06-22,0.012710409554713031
2012-06-25,-0.03506808561356689
2012-06-26,0.0034429124871302452
2012-06-27,0.012199942741544678
2012-06-28,-0.0011301981707592113
2012-06-29,0.06410235416536847
2012-07-02,0.008504828539435128
2012-07-03,0.008784258782648768
2012-07-04,0.0
2012-07-05,-0.03413448788642515
2012-07-06,-0.023800817034473343
2012-07-09,-0.0007386793816885895
2012-07-10,-0.00924245499570342
2012-07-11,0.00895524586705454
2012-07-12,-0.008505646723240279
2012-07-13,0.0138006707221896
2012-07-16,-0.001839899105386178
2012-07-17,0.009214893754577291
2012-07-18,0.008765854200626366
2012-07-19,0.00651675080312053
2012-07-20,-0.038129585287074996
2012-07-23,-0.025803856689813776
2012-07-24,-0.022264920950221145
2012-07-25,0.013348951580849366
2012-07-26,0.05269296407414581
2012-07-27,0.037541158429791555
2012-07-30,-0.0024826105723518843
2012-07-31,-0.003556587965984903
2012-08-01,0.00035706913866939693
2012-08-02,-0.034962377762814634
2012-08-03,0.06580346903243828
2012-08-06,0.01283430807914665
2012-08-07,0.01917806102518571
2012-08-08,-0.006384521824624456
2012-08-09,-0.005072518291572847
2012-08-10,-0.0010199443645799722
2012-08-13,-0.0006802733489914559
2012-08-14,0.002383345634276113
2012-08-15,-0.002717429306129282
2012-08-16,0.01975461320037475
2012-08-17,0.002003989329889322
2012-08-20,0.001000037692932887
2012-08-21,0.011322030740603672
2012-08-22,-0.0009877612499907817
2012-08-23,-0.013513587617484668
2012-08-24,0.0
2012-08-27,0.006014070769912339
2012-08-28,0.002657055775038941
2012-08-29,-0.005299935671460032
2012-08-30,-0.015650978971452956
2012-08-31,0.017591301825211403
2012-09-03,0.0
2012-09-04,0.003657083844529785
2012-09-05,0.0009937437762581602
2012-09-06,0.038384871047936864
2012-09-07,0.020713923307153603
2012-09-10,-0.012800482599869434
2012-09-11,0.02182165049329865
2012-09-12,0.005880288069967099
2012-09-13,0.01384615745031259
2012-09-14,0.01396061833200024
2012-09-17,-0.005088179697045669
2012-09-18,-0.014440298456814826
2012-09-19,0.00610517784087139
2012-09-20,-0.010012338857785519
2012-09-21,0.006277886461887094
2012-09-24,-0.007033815319857917
2012-09-25,-0.010163386191290535
2012-09-26,-0.017112261243058202
2012-09-27,0.012345578039946625
2012-09-28,-0.029706483785662208
2012-10-01,0.01127978951657349
2012-10-02,0.008285227026210595
2012-10-03,-0.003476519028811409
2012-10-04,0.012369342727361898
2012-10-05,0.00845862644054951
2012-10-08,-0.009319952644715856
2012-10-09,-0.02477266006438139
2012-10-10,-0.002572024218186697
2012-10-11,0.011605448431666554
2012-10-12,0.0019119616991938315
2012-10-15,0.011132421778279111
2012-10-16,0.02956901049465488
2012-10-17,0.013748935503868465
2012-10-18,-0.004521019503228696
2012-10-19,-0.020890203698574084
2012-10-22,0.006802886494090998
2012-10-23,-0.026719935415092766
2012-10-24,-0.0031552833649172163
2012-10-25,0.001265930477125199
2012-10-26,0.004110226484639767
2012-10-29,0.0
2012-10-30,0.0
2012-10-31,0.005037679137719575
2012-11-01,0.011904824748014908
2012-11-02,-0.011764767255635356
2012-11-05,-0.006892132673268048
2012-11-06,0.010725463068082863
2012-11-07,-0.02340843683314009
2012-11-08,-0.011504948835081796
2012-11-09,-0.0003234174969410919
2012-11-12,0.0029107000811803285
2012-11-13,-0.00386973036772964
2012-11-14,-0.007769526708907071
