,0
2014-04-01,-0.0024170659874821476
2014-04-02,0.010433354516848903
2014-04-03,0.008400701155018897
2014-04-04,-0.0005381114781672913
2014-04-07,-0.016922717872585924
2014-04-08,-0.013638448082735621
2014-04-09,-0.021030463424736023
2014-04-10,3.0048727426068567e-05
2014-04-11,-0.02378094097903871
2014-04-14,-0.0035737443014528525
2014-04-15,0.006229217571126711
2014-04-16,0.030069003587801513
2014-04-17,-1.0363253015621687e-05
2014-04-18,0.006848555608335749
2014-04-21,-0.00026795096557874487
2014-04-22,-0.008517579649971574
2014-04-23,0.010946036744694299
2014-04-24,-0.009712407471309858
2014-04-25,0.0016848002570724052
2014-04-28,-0.009773841428163621
2014-04-30,0.001111396043564028
2014-05-01,0.012655070941215651
2014-05-02,-0.001906791130694141
2014-05-07,-0.029331439313343477
2014-05-08,0.00928710162583779
2014-05-09,0.0025282494942155953
2014-05-12,-0.0035261801961159467
2014-05-13,0.019500372279646294
2014-05-14,-0.0013643024737045595
2014-05-15,-0.007465750258041637
2014-05-16,-0.014101074032226601
2014-05-19,-0.006395122158035282
2014-05-20,0.0049127093109719855
2014-05-21,-0.0023502302356973592
2014-05-22,0.02105231020791032
2014-05-23,0.008674968908990444
2014-05-26,0.009704602430560039
2014-05-27,0.0023283653158099327
2014-05-28,0.002352380563493073
2014-05-29,0.0007340718294743809
2014-05-30,-0.003360631088790811
2014-06-02,0.020744406685275107
2014-06-03,0.0065834631304488855
2014-06-04,0.002242211014017892
2014-06-05,0.0007572462549396697
2014-06-06,-0.00014124481300925584
2014-06-09,0.0031013477863404137
2014-06-10,-0.008542726481916119
2014-06-11,0.004980437554034767
2014-06-12,-0.006367186679824499
2014-06-13,0.008301954718922921
2014-06-16,-0.010898897219102421
2014-06-17,0.002858023073840865
2014-06-18,0.009336963193574466
2014-06-19,0.016232045590231614
2014-06-20,-0.0007642804485846755
2014-06-23,0.0012938828739839092
2014-06-24,0.00045284885262519836
2014-06-25,-0.007129823750243736
2014-06-26,0.0027432338841486548
2014-06-27,-0.013945871284916866
2014-06-30,0.004445154645577931
2014-07-01,0.010823077948652449
2014-07-02,0.0028558632075932344
2014-07-03,-0.0014105224594250787
2014-07-04,0.0057882567715292765
2014-07-07,-0.0037370582202090885
2014-07-08,-0.0042283900857646994
2014-07-09,-0.0007678889036546455
2014-07-10,-0.005631747564153855
2014-07-11,-0.003445588131948618
2014-07-14,0.008756259749740813
2014-07-15,0.006428776813808934
2014-07-16,-0.001030216730552258
2014-07-17,-0.0005878056333712411
2014-07-18,-0.01005511989024055
2014-07-22,0.008384118311107747
2014-07-23,-0.0009594234650386335
2014-07-24,-0.0028795692272995943
2014-07-25,0.011348169979565892
2014-07-28,0.00462743397992238
2014-07-29,0.005709809757273643
2014-07-30,0.0018030496525209827
2014-07-31,-0.0016272889211783603
2014-08-01,-0.006251880196563198
2014-08-04,-0.003131482702988464
2014-08-05,-0.009964162311383196
2014-08-06,-0.010477564471742307
2014-08-07,0.004787670405591582
2014-08-08,-0.02980494804861178
2014-08-11,0.02382870446944252
2014-08-12,0.0020349624478464
2014-08-13,0.0034509098476855904
2014-08-14,0.006634868237562319
2014-08-15,0.0002461401902293936
2014-08-18,0.0002780827210031589
2014-08-19,0.008300838821741374
2014-08-20,0.0003016323353404182
2014-08-21,0.008525052546997758
2014-08-22,-0.003016114578018758
2014-08-25,0.0047659864037066235
2014-08-26,-0.0058943700662899
2014-08-27,0.0008762575478669099
2014-08-28,-0.0048252866418534435
2014-08-29,-0.0022814247354397965
2014-09-01,0.0033718734923815497
2014-09-02,0.012405825882042976
2014-09-03,0.003813359297550001
2014-09-04,-0.0033169355444581106
2014-09-05,-0.0004784328930588222
2014-09-08,0.002325062786979082
2014-09-09,0.002804185266875203
2014-09-10,0.002516318774636206
2014-09-11,0.007626929996460197
2014-09-12,0.0024570590142876103
2014-09-16,-0.0023049346064665244
2014-09-17,-0.0014367160901338494
2014-09-18,0.011259620314642893
2014-09-19,0.015783320342946272
2014-09-22,-0.007062577731974162
2014-09-24,-0.002372604692470137
2014-09-25,0.012784295026616377
2014-09-26,-0.008811412383964101
2014-09-29,0.004977202214017984
2014-09-30,-0.00840678968716202
2014-10-01,-0.005643145950617101
2014-10-02,-0.026131901047738992
2014-10-03,0.0029791971232104864
2014-10-06,0.011605058369387189
2014-10-07,-0.00674095103633876
2014-10-08,-0.011901395823776806
2014-10-09,-0.007505189012293134
2014-10-10,-0.011524045035009811
2014-10-14,-0.023792611619157134
2014-10-15,0.009172809965305007
2014-10-16,-0.022233669299508874
2014-10-17,-0.013968300371167697
2014-10-20,0.03982248850738079
2014-10-21,-0.020312720128732864
2014-10-22,0.02644432897659521
2014-10-23,-0.003738512234979008
2014-10-24,0.010085216414730924
2014-10-27,0.006348572184338597
2014-10-28,-0.003821602534679225
2014-10-29,0.014611957781675233
2014-10-30,0.006705068887169485
2014-10-31,0.04825328332043477
2014-11-04,0.027337486590959248
2014-11-05,0.004438828134546657
2014-11-06,-0.008551520611150387
2014-11-07,0.0052345090285248475
2014-11-10,-0.005915243461141695
2014-11-11,0.020474924958951313
2014-11-12,0.004259573718706111
2014-11-13,0.011382084273625193
2014-11-14,0.005636877172068067
2014-11-17,-0.029560020568813683
2014-11-18,0.02181360382372377
2014-11-19,-0.0031890194758900092
2014-11-20,0.0007004193478417076
2014-11-21,0.0032744263968100817
2014-11-25,0.0028868988510803995
2014-11-26,-0.0013809506231612367
2014-11-27,-0.007770555749616936
2014-11-28,0.01225321676522606
2014-12-01,0.0074599726179807035
2014-12-02,0.004156945973803783
2014-12-03,0.0032388761560839807
2014-12-04,0.00941180620002946
2014-12-05,0.001858214864583374
2014-12-08,0.0008477134732820524
2014-12-09,-0.006816582032458052
2014-12-10,-0.022499983827554138
2014-12-11,-0.008911929582161582
2014-12-12,0.006616273883407686
2014-12-15,-0.015668101938679735
2014-12-16,-0.020122347583231504
2014-12-17,0.0038441614393935897
2014-12-18,0.02320609793511208
2014-12-19,0.0239017080544095
2014-12-22,0.0007797470161514664
2014-12-24,0.012423481525257296
2014-12-25,-0.002547321702248917
2014-12-26,0.0005733663227345254
2014-12-29,-0.0050014753420579705
2014-12-30,-0.015740148526969144
2015-01-05,-0.002410128314094262
2015-01-06,-0.03018727154823264
2015-01-07,0.00012679032039186744
2015-01-08,0.01668723856426313
2015-01-09,0.0017842769059412955
2015-01-13,-0.006397328499241017
2015-01-14,-0.017073673651614607
2015-01-15,0.01861985047558412
2015-01-16,-0.014293258615009186
2015-01-19,0.008902246234560485
2015-01-20,0.02068918174934753
2015-01-21,-0.004941772780571618
2015-01-22,0.0028088954232365904
2015-01-23,0.010544766737695443
2015-01-26,-0.0024686549745170927
2015-01-27,0.017161228200461398
2015-01-28,0.0015437428619480276
2015-01-29,-0.010649170370263028
2015-01-30,0.003871922488333901
2015-02-02,-0.006583059352293752
2015-02-03,-0.01265457106765111
2015-02-04,0.019779280088734197
2015-02-05,-0.009849179943909991
2015-02-06,0.008219593823728388
2015-02-09,0.0035940554438054217
2015-02-10,-0.003345202981570927
2015-02-12,0.018526423263465208
2015-02-13,-0.0036908987197707965
2015-02-16,0.005102904169810518
2015-02-17,-0.0009819446713447144
2015-02-18,0.01179068320485932
2015-02-19,0.0036056117343092886
2015-02-20,0.0036962769468062984
2015-02-23,0.007343275796712234
2015-02-24,0.007394874047904176
2015-02-25,-0.0009826790223855797
2015-02-26,0.010792988624390487
2015-02-27,0.0006467862800212387
2015-03-02,0.001539605248871423
2015-03-03,-0.0006225515109244961
2015-03-04,-0.005929290314222624
2015-03-05,0.002579195202126794
2015-03-06,0.01168739484104786
2015-03-09,-0.009511845382425776
2015-03-10,-0.006675770588649876
2015-03-11,0.0031293765858255718
2015-03-12,0.014291642300657603
2015-03-13,0.013855990179615363
2015-03-16,-0.00042533223184493263
2015-03-17,0.0099209629243322
2015-03-18,0.005529684043319438
2015-03-19,-0.0034751459361428427
2015-03-20,0.004295427626898052
2015-03-23,0.009925177983497013
2015-03-24,-0.0020709432016192686
2015-03-25,0.0016613023746676614
2015-03-26,-0.013930786126364891
2015-03-27,-0.00952632870819392
