date,Benchmark,LSTM_1 (EW),LSTM_2 (EW),LSTM_NC_DAILY (EW),LSTM_NC_DAILY_2 (EW),TRANSFORMERS (EW)
2009-04-06,-0.007383040630993133,-0.0057707717168674665,-0.0027656007244373664,-0.0016528514560489004,-0.0044923460259817674,-0.0053965353834682
2009-04-07,-0.017967271759969133,-0.012307136103404686,-0.009431479715291067,-0.013629421133865298,-0.012879202793305768,-0.01214066612640135
2009-04-08,0.0025995015630575664,0.0082429026171495,-0.0012032710823218662,0.002688069196980766,0.002065494499592833,0.0063658790744158
2009-04-09,0.03307211615094057,0.0266465009593076,0.028291673108867765,0.0354360815285417,0.0356679664130804,0.027588141639434335
2009-04-14,-0.0061994549974009674,0.0011067179842027004,-0.0001436584132246665,-0.0010501956258169333,0.0003078920686447005,0.0015542214685527334
2009-04-15,-0.0008353915084712999,-0.0096022429511108,-0.008458671107739834,-0.011449089231644033,-0.011438529699506933,-0.007762415360563
2009-04-16,0.012578596521321768,0.019882309266005566,0.014483166020252234,0.018701980783025568,0.021302848114928535,0.017646270961077733
2009-04-17,0.006168767865130567,0.012836301027533468,0.012561256202431634,0.014259026130409233,0.014401633280090101,0.0116271335124254
2009-04-20,-0.029457589221085,-0.023540541651422765,-0.020855987011346767,-0.021518376934784634,-0.022927641752896966,-0.024474260319035466
2009-04-21,0.005623652576175799,0.0033461253751169997,-0.000346539657057767,0.0035448326862113667,0.00028217195769176677,0.0028277849818064004
2009-04-22,0.00014128525183526672,0.0145328432257557,0.013208408893998132,0.013364445551321434,0.015721405203176598,0.0143889859112278
2009-04-23,0.015421696675851498,-0.004807202628752067,-0.0029098131775628,-0.0031218843200387,-0.0044355212914588,-0.0048154097486385
2009-04-24,0.010167013409751933,0.012612753466348934,0.010092067505964267,0.008799771826825,0.0112428102229079,0.011928779233278966
2009-04-27,-0.006450227515205901,-0.0056348494797882,-0.005085560485947567,-0.0025933852613681664,-0.005668281408005067,-0.004972525955458534
2009-04-28,-0.013033698963885164,-0.022042038631436705,-0.018682232258812034,-0.02716322839842197,-0.02696204533223093,-0.0202871300157382
2009-04-30,0.0206136662264314,0.018828146072678967,0.017496452267796867,0.02577936266853517,0.027194042422834065,0.021946153374400836
2009-05-07,0.0020690019581145005,-0.011163916545901499,0.0001419578752013684,-0.0008770732812432338,-0.0021712128317623327,-0.0051370927772486676
2009-05-08,0.017992973877277333,0.008330442275189767,0.006833259437031212,0.0104323438700821,0.010267929998506732,0.009513784636354166
2009-05-11,-0.0066335913052697,-0.0091463262172055,-0.0064360525657583,-0.008861463326759201,-0.010159621370570566,-0.009416032297670998
2009-05-12,-0.008068309345879,-0.013794592762055332,-0.013399841298924567,-0.017992260397989835,-0.017348040327570067,-0.015477901525542534
2009-05-13,-0.019728094039161998,-0.03293250522030743,-0.027923064750140402,-0.03398354349027947,-0.03551635276340173,-0.03343195746643133
2009-05-14,-0.0013058090426294328,0.004333835790397234,-0.0013082244699091992,7.833910841090052e-05,-0.0007528897933357332,-0.0005081793426027001
2009-05-15,0.0004939154669400004,0.0110741308892533,0.010027074148215466,0.014769917036801,0.013214317677965765,0.012347901192196068
2009-05-18,0.017167197741962834,0.021797267915631968,0.015012539113871166,0.017101534036585635,0.020401933334196,0.0190954199272225
2009-05-19,0.014343030041602466,0.021247377059192333,0.0180931020742352,0.020107107652748066,0.02388267409180653,0.022481786410152037
2009-05-20,0.004059008853369667,0.006309875266166234,0.006079839692575965,0.011458822368582566,0.0081437599209125,0.0077424737500322
2009-05-21,-0.009389749536581034,-0.018309689523907668,-0.0152017115703566,-0.020078720397555733,-0.019853274668525732,-0.01865064530095713
2009-05-22,0.0006762875767678663,0.004923452100700066,0.0016488160117960331,0.004961076230989067,0.004912738663019066,0.004717519646924466
2009-05-26,0.018630567584555235,0.015464427559205499,0.011546204159714335,0.01611090166266747,0.015539395566837831,0.0144791184213297
2009-05-27,-0.005718446660421567,0.0008546524974789663,0.0010796693164133,0.0013266759037896998,0.0017217596806831331,0.0016885245561573672
2009-05-28,0.010549925101024232,0.0025326802791251,0.003842514437060733,0.0081979171263348,0.006534047525313533,0.005779659708478799
2009-05-29,0.0112067239136155,0.010725565472952838,0.010026654075464545,0.015165150242913365,0.012439897529303695,0.01170371395086419
2009-06-01,0.023926131736610734,0.037036193875693006,0.030391106260463596,0.040015000082186135,0.0395050331456497,0.03584350483241817
2009-06-02,0.005052916709555434,-0.004495555775489733,-0.0025473227956299333,-0.003493754166489933,-0.0045688570987362665,-0.0037533136615594
2009-06-03,-0.010552020696577333,-0.010721372564695936,-0.0068794002833895,-0.009394089178769332,-0.010405846201424634,-0.0089390642875558
2009-06-04,0.004942216814164434,0.006658798455090633,0.0034082971489013997,0.011584086190911932,0.007496252751765367,0.006888340430680466
2009-06-05,-0.0021763940044911335,0.0047322862913563,0.005533608304983835,0.005437172987674567,0.005381526731340566,0.0050646529143563
2009-06-08,-3.3795331226766735e-05,-0.007441692358477133,-0.004756872240562267,-0.0067978751341225664,-0.007470856963869767,-0.0070697569762063345
2009-06-09,0.0052250359746888325,0.0014933240721498005,-0.00027526739763723357,-0.0014224222055090338,0.0005785857462742324,0.0005448721082071341
2009-06-10,0.0035445704113168334,0.012623454121777867,0.011170618870556134,0.014418541186196702,0.013809752494189732,0.0131969490883862
2009-06-11,0.004104125414397033,0.008201535241527001,0.0052655112215635,0.009499343024632834,0.0086064145815053,0.008161445117718635
2009-06-12,0.0033404255108097,-0.001811367589758,-0.0012260088857857336,5.290238712203285e-05,-0.0018502159418192002,-0.0017182049354195334
2009-06-15,-0.02613630159226173,-0.02709798455803113,-0.0214201066583172,-0.02696118813375607,-0.028422068302326433,-0.0269280036542906
2009-06-16,-0.016500549594763065,-0.021228726211116766,-0.016511450472487033,-0.020164625664610365,-0.022268263548561266,-0.021200798935827336
2009-06-17,0.005996181269851234,-0.0009455088811339667,-0.0016775118574458338,0.005619495329701865,-0.0006347286664742322,-0.0006147707587776675
2009-06-18,-0.0034086751717289664,-0.0025835841549656327,-0.0018938221652138661,-0.00013564146202533293,-0.0028669795343319675,-0.0026820635227861006
2009-06-19,0.010208898162793934,0.006386155997188933,0.005263363879231433,0.0020000227884365666,0.006419465637288434,0.0058161070332859
2009-06-22,-0.0190283814027136,-0.021957439976801937,-0.019384996304113365,-0.0209249660268007,-0.022695384021741066,-0.0215307124317404
2009-06-23,-0.005691132812254633,-0.013795343072072466,-0.013822622638889634,-0.0168317027423903,-0.017829430903320533,-0.017013475648287132
2009-06-24,0.009697652271731734,0.017829748218659968,0.015759803591898634,0.015409290301542733,0.0185933994226222,0.017676799161184434
2009-06-25,0.01989383795085903,0.013867816522259699,0.0111833551779666,0.012300065266411165,0.014293004607167634,0.013553274329290868
2009-06-26,-0.00018217151193770006,0.005830672711915234,0.0027966264949736003,0.005329602927474632,0.0061766445260076,0.0057793401482268345
2009-06-29,0.0028993328566716335,-0.0009372711604964008,0.0007255606836651026,-0.005787817238113834,-0.0017342677693948,-0.0016579784066959
2009-06-30,0.0019522671398388338,-0.0024032476146596676,-0.0027724244809126,-0.0009669642898685339,-0.0019659097483173335,-0.0018112441087580332
2009-07-01,0.005169321063953133,0.007491852316222067,0.007874228731159567,0.0085699879046161,0.007861998070892566,0.007462918840723633
2009-07-02,-0.02039205543913687,-0.02115130689381743,-0.0181549893994898,-0.0177183354286433,-0.021536782496162737,-0.0202790167799307
2009-07-06,-0.008202479765901233,-0.012120096019903867,-0.013603431720238734,-0.018244124643600167,-0.017264410768008998,-0.016458763670464834
2009-07-07,-0.01924780221935597,-0.013025011895611732,-0.012229245133334133,-0.018186488891684536,-0.01672741895784643,-0.015875422640667467
2009-07-08,-0.008848272021797601,-0.0086353065426966,-0.012766867520238367,-0.012498044652574035,-0.015385104675278633,-0.014586881171319599
2009-07-09,0.002685854650279734,0.0069759948040335334,0.0051800689192504,0.0080823653519313,0.006003861496441834,0.005688092178280468
2009-07-10,-0.0030753003059841,-0.0030173796949612996,-0.0019990352371663,-0.003944147417476933,-0.004594957557982066,-0.004433878909806167
2009-07-13,0.007713689807736567,0.005675129006306001,0.0035182157554520324,0.001548784496729766,0.0015086521580271333,0.001466058429653466
2009-07-14,0.010750720927339301,0.027446836008716266,0.021835686220933532,0.031394536263442234,0.02870809192953293,0.0274562430593043
2009-07-15,0.02677484816422283,0.02304462951869653,0.02097029516229673,0.02241517525465653,0.024079227328829732,0.022639435232268
2009-07-16,0.010765003361133266,0.016595844504047132,0.012398009716463034,0.01727573781489193,0.017331514326986368,0.014693095365591498
2009-07-17,0.0021634571336126333,0.0025925334048259,0.002747622477973333,0.0031281421372541997,0.002626719302117233,0.002488892105465133
2009-07-21,0.0116774189184327,0.020028013753771168,0.015321798702552467,0.0192872832739661,0.0212124824835643,0.016639238417662402
2009-07-22,0.0073365962317115995,0.007550240166292366,0.004508769838043833,0.0086375516108754,0.007944703044345233,0.006570985588841067
2009-07-23,0.01662901123206857,0.0231402672962726,0.01803760655713237,0.03218084743712913,0.028642013991109664,0.024604133628758032
2009-07-24,0.005665527728709566,0.0047215576183998334,0.0049959186231516,0.0062312650915214,0.006142298785721066,0.0050585956342713
2009-07-27,0.00812295954985,0.0061913842173913665,0.004388776782546734,0.0033834310972892002,0.0064981555024567995,0.005335677883299433
2009-07-28,-0.0041585952108980995,-0.005877255668193634,-0.004953133705719333,-0.006198074718762109,-0.0062700128799728005,-0.0060301009443233
2009-07-29,0.0009651043933536331,0.0011604855160573999,0.0015732752510124667,0.0003935384858875339,0.001711290978597733,0.001437732285545767
2009-07-30,0.009110799165950933,0.0128657181886073,0.0096413012904496,0.014180633225846633,0.013417752381628067,0.011218843925758434
2009-07-31,0.009725917526255666,0.004293648765049633,0.0033650532681494994,0.0020582227228400666,0.004544111202358,0.0031020589506406664
2009-08-03,0.011839720112613599,0.022976832749281136,0.016936735812100968,0.025889523706273135,0.024122293010007668,0.019228719501153634
2009-08-04,0.0026581616015334333,0.0004927656478064666,-0.0010392853217985668,-0.0013450988390614996,0.0005106100603521331,0.0011528440160463668
2009-08-05,-0.009834180547975033,-0.007903179394851566,-0.007872425669027234,-0.012301055672047067,-0.009712925445262532,-0.0067030350962849665
2009-08-06,-0.0009108456168493668,0.006159781125724,0.0065773785172989,0.007180839075162766,0.007626583161722866,0.005689665418610666
2009-08-07,0.008644840806671399,0.012917718389004367,0.010025945739780733,0.012828419053157366,0.013300252469445066,0.012180981050605666
2009-08-10,-0.0021768373170890994,0.004780224196424633,0.0028206678751706,0.0032736438109555333,0.0055322550526864,0.0029338491397002332
2009-08-11,-0.004297547392729434,-0.005195137742833367,-0.005521540352642133,-0.006346454015842332,-0.0052757538082782674,-0.006136896257459834
2009-08-12,0.0062718112649672334,0.007143200278132966,0.0058687381442037,0.005477901053429134,0.0068766893740139666,0.007593555385886734
2009-08-13,0.0079911132431605,0.011382194760206467,0.011539811896288032,0.013282335319614966,0.013199447081778233,0.010212038265311233
2009-08-14,-0.005210343821886233,-0.007757747306895667,-0.005056441961522567,-0.004845107163708368,-0.005563161136908167,-0.007585938250873901
2009-08-17,-0.033518805211318635,-0.030042130637653403,-0.027930436426536333,-0.03789689604158897,-0.0366220232965939,-0.029233918041554268
2009-08-18,0.009251146357485966,0.0134969284471503,0.011347989271338633,0.013808907469732132,0.014393053261609065,0.013040937974292432
2009-08-19,0.004046422917195134,-0.0006236360307983001,-0.0007182682971793999,-0.0001098996574470162,-0.0012356203387250664,-0.0010326752523715334
2009-08-20,0.012813941508176668,0.0138092885987642,0.012775033073805833,0.019017482671885567,0.017629908387557867,0.0150077137710486
2009-08-21,0.010631930247110233,0.0140131118261157,0.010609771119237568,0.010154495409216735,0.011407655919293,0.012021216800855232
2009-08-24,0.013243350600759233,0.011930799622791333,0.011827413718333235,0.013664430178289467,0.014967003511094132,0.011118566696294801
2009-08-25,0.0022908849325099664,0.004610121190282567,0.0025688957440192996,0.008288674128402134,0.0046368765517219,0.0044084502635611
2009-08-26,0.002420762713262267,-0.000414050887084,0.0006295434155683998,-0.0019367417960959334,2.436891775199999e-05,-0.00048496205904816677
2009-08-27,4.9727442195866715e-05,-0.0040901560051198995,-0.004127663835636767,-0.004567870986676866,-0.005915066945612499,-0.004396633367869867
2009-08-28,-0.00010139442368840006,0.005722763357095367,0.005229194336882866,0.005209077128836466,0.006168975673976867,0.005673439716650067
2009-08-31,-0.006383893141567401,-0.014766435702067334,-0.0127680475657789,-0.0188211254658824,-0.017982227127860666,-0.015271139957969235
2009-09-02,-0.00655233874631,-0.005873886314181367,-0.006205792787127166,-0.007949979213779332,-0.007054692431069168,-0.0062181972460083655
2009-09-03,0.002444043464197867,0.003987673273464067,0.0009534167340547666,0.002837795015768533,0.0005989103663570338,0.0025504806600044998
2009-09-04,0.0138567557027134,0.014964646544928501,0.010809364418576101,0.015523179000840966,0.014095703426324468,0.014007873685049401
2009-09-08,0.011013027836444167,0.008158716914626933,0.004998131106812066,0.0113721040351442,0.009555915556337799,0.0074594012453469
2009-09-09,0.007053550877031234,0.012688120169101466,0.008538023960672667,0.011419570940084398,0.0121259517785301,0.0128665342246302
2009-09-10,0.012143291756856432,0.0090875840454512,0.007370718527118399,0.008916797356097966,0.010334774202088967,0.0067720151769225
2009-09-11,-0.0025296523984281332,-0.002782112741209233,-0.0021193800910805334,0.000466474558232,-0.0038140600926416662,-0.001641072616541033
2009-09-14,-0.003995940318985268,-0.005613390673055733,-0.007923259127538766,-0.009200083673624898,-0.010243870697278933,-0.0049892680997651335
2009-09-15,0.0032516437014892,0.005615492643204067,0.0027341626744562335,0.004098829067665633,0.0050376684397757665,0.0053493479956922664
2009-09-16,0.013538061063035968,0.014192442368220433,0.010974257039792967,0.0151591233279565,0.0156561901764969,0.013812892513731434
2009-09-17,0.003560538789742033,0.005654107593297833,0.0050974729849045325,0.007251241124151699,0.008000137741625434,0.004366414355175167
2009-09-18,-0.0005918593243162002,-0.0010714004186765669,-0.003415479631140767,-0.0036011063754187007,-0.004477930501295067,-0.002078059326244933
2009-09-21,-0.0016795241735260667,-0.004751558664353233,-0.003567364742836756,-0.00496466235149196,-0.00496471958830082,-0.004683675020466138
2009-09-24,-0.0021270884900372994,-0.0114443824153811,-0.0066925981181602005,-0.0109110589384418,-0.010218405921539333,-0.011111670648284234
2009-09-25,-0.012458687054999066,-0.007220499058533066,-0.008761802380210801,-0.011232283610026967,-0.010873400678339001,-0.007287661939048
2009-09-28,0.0048389660689328,0.0082318208469554,0.0008855341686301669,-0.0010218350573181316,-0.0008869732319426322,0.006015563041402035
2009-09-29,-0.0005439064271421668,0.0020153148632498334,0.0023350572539819338,0.0045000067679738,0.004068321032822933,0.0027122321610863337
2009-09-30,-0.0008366234178189665,-0.002721802719551733,-0.002510220455466567,-0.004793913568660334,-0.0037978887493134,-0.002842292058015533
2009-10-01,-0.0250286604884363,-0.028435134729139902,-0.0239625568009452,-0.03213203579897834,-0.03142654520705293,-0.026141097127607368
2009-10-02,-0.012462483448370566,-0.015196309387870833,-0.014614757010685299,-0.019158499819054833,-0.01966991890905907,-0.014084609215445567
2009-10-05,0.007360306495613533,0.005761603836675933,0.002773462801150667,0.0021412956835767335,0.0021476296850494007,0.005081200070063367
2009-10-06,0.014323907971818801,0.019953624007594966,0.019618718081054434,0.0202819385412598,0.0218233437007688,0.019665422603260166
2009-10-07,0.003373976000411566,0.00027288866957769976,0.00526626079993275,0.007980087118103434,0.005198165602948734,0.0028170127047325334
2009-10-08,0.007148446119196734,0.010281980902457398,0.010743071213349867,0.012425902563791967,0.012313164939793167,0.010832798612952
2009-10-09,0.007890252479690966,0.006253981499736066,0.0091059073251714,0.0120734569914262,0.0114467405006123,0.0081905232576181
