date,Benchmark,LSTM_1 (EW),LSTM_2 (EW),LSTM_NC_DAILY (EW),LSTM_NC_DAILY_2 (EW),TRANSFORMERS (EW)
2009-07-28,1.1439751378757312,1.1457619000045478,1.1023609902455151,1.1780719330938303,1.1463775906803744,1.1225614223105618
2009-07-29,1.1450791933071824,1.1470915400943535,1.10409530750915,1.1785355497386467,1.1483393763093723,1.1241753651099258
2009-07-30,1.1555117798665133,1.1618496965857432,1.1147402230222174,1.195247930113112,1.1637475097107648,1.1367873130762765
2009-07-31,1.1667501921381118,1.1668382711006617,1.118491383252836,1.1977080165622984,1.1690357078063578,1.1403136943357797
2009-08-03,1.1805641878543653,1.193648518901202,1.1374349763191005,1.2287161066502814,1.1972355296892243,1.1622404665074866
2009-08-04,1.1837023182466655,1.1942367078868716,1.1362528568437118,1.22706336204169,1.1978468501952946,1.1635803484745066
2009-08-05,1.1720615759339712,1.1847984409445247,1.12730779068699,1.211969187312086,1.186212253044505,1.1557808285613345
2009-08-06,1.170994008784854,1.192096540018842,1.1347225207318383,1.2206721430102299,1.1952589994398035,1.162356834773093
2009-08-07,1.1811170655763652,1.2074957074153119,1.1460991871544028,1.2363314367872806,1.211156245898729,1.1765154813515062
2009-08-10,1.1785459658721678,1.2132678076129773,1.1493319523133683,1.240378745543609,1.217856671159695,1.1799672002843133
2009-08-11,1.173481108729322,1.2069647142334823,1.142985869560089,1.2325067388727884,1.2114315591888871,1.1727258639889633
2009-08-12,1.1808409607662769,1.2155863049158915,1.1496937543310621,1.2392582888360182,1.2197621977193065,1.1816310227896254
2009-08-13,1.1902771946059225,1.2294223449862838,1.1629610039943796,1.2557185329759504,1.235862384300456,1.193697884009832
2009-08-14,1.1840754411786756,1.219884797100429,1.157080559174168,1.2496344421162273,1.228987082713549,1.1846425655715345
2009-08-17,1.1443866471103012,1.1832368586630506,1.1247627941757727,1.2022771755733597,1.1839790891392004,1.1500108219010796
2009-08-18,1.1549735354722714,1.1992069218804566,1.1375265902968803,1.218879309843823,1.201020163229812,1.1650080416992565
2009-08-19,1.1596470468549602,1.1984590532355892,1.1367095410098715,1.218745355425202,1.1995361582889064,1.16380496672578
2009-08-20,1.1745066962834896,1.2150089201755212,1.1512310429915833,1.2419228241034417,1.220683870867103,1.1812710185517252
2009-08-21,1.1869939695531395,1.2320349760436689,1.1634453408630852,1.2545339237194015,1.2346090124521858,1.1954713335663028
2009-08-24,1.2027137468529185,1.2467341384711164,1.17720589024814,1.2716764149263609,1.253087409876386,1.208763261322068
2009-08-25,1.2054690256537066,1.2524817339415306,1.180230009449433,1.28221692632646,1.2588978215045,1.2140920340400263
2009-08-26,1.2083871801230017,1.2519631427685356,1.1809730154807379,1.279733603213582,1.2589284994819703,1.2135032454673242
2009-08-27,1.2084472701266513,1.2468424182019522,1.1760983558738751,1.2738879452167873,1.251481853127795,1.2081679166062842
2009-08-28,1.208324740312139,1.2539778023049104,1.182248402736028,1.2805237257769164,1.2592022142361639,1.2150223844487407
2009-08-31,1.2006109242896743,1.2354610197153553,1.1671533988953284,1.2564228280720298,1.236558954019864,1.1964676075637584
2009-09-02,1.192744114811208,1.2282040621399446,1.1599102867509927,1.2464342927051393,1.2278354109263694,1.1890277359814672
2009-09-03,1.1956592332694727,1.2331017386529,1.1610161646283834,1.2499714177284609,1.2285707742821534,1.192060328226297
2009-09-04,1.2122271911685814,1.2515546703257774,1.1735660114477091,1.2693749477917948,1.2458883435546846,1.2087585587290492
2009-09-08,1.2255774829690156,1.2617657505841446,1.1794316482354235,1.283810411757689,1.2577939473583188,1.2177751738273563
2009-09-09,1.2342221560988815,1.2777751860528126,1.1895016639080331,1.2984709758283748,1.273045896111313,1.2334437197793109
2009-09-10,1.2492096758331668,1.2893870754472596,1.1982691458602381,1.3100491783926111,1.2862025379965194,1.2417966193695362
2009-09-11,1.2460496095805558,1.2857998552363072,1.195729558088746,1.3106602830043639,1.2812968842252925,1.2397587409421758
2009-09-14,1.241070469706177,1.2785821583215073,1.1862554829535514,1.298602098733027,1.2681714446184622,1.233573252204588
2009-09-15,1.2451059886821012,1.2857620270252939,1.189498898417412,1.3039248467626454,1.2745600718812413,1.2401720648088082
2009-09-16,1.2619623095868313,1.3040101304930967,1.2025527650771952,1.323691204325107,1.2945148267579836,1.2573024282385448
2009-09-17,1.2664555753413076,1.311383144073655,1.2086827453100983,1.333289608421587,1.3048711236806239,1.262792331610002
2009-09-18,1.2657060118002097,1.309978127624049,1.2045545140129805,1.3284882907124207,1.2990280014756352,1.2601681742281894
2009-09-21,1.263580227956814,1.3037536897016235,1.2002574287088656,1.3218927949111228,1.2925786917109578,1.2542659560289704
2009-09-24,1.2608924809976885,1.288833033901214,1.1922245881001807,1.307469544715546,1.279370597953523,1.2403289658202212
2009-09-25,1.2451834161669368,1.2795270161933239,1.1817785518664186,1.2927836759778282,1.2654594888258883,1.2312898676241144
2009-09-28,1.2512088164673665,1.2900598533594667,1.1828250571538506,1.2914626642961855,1.264337060133192,1.2386967694450468
2009-09-29,1.2505282759503928,1.292659730156424,1.1855870213837494,1.297274255026104,1.2694807891875095,1.2420564026609695
2009-09-30,1.249482054710088,1.2891413653874293,1.1826109365909363,1.2910552343726607,1.2646594423807846,1.2385261156120788
2009-10-01,1.2182091925763554,1.2524844569777303,1.154272554849457,1.2495710013633399,1.2249155652432786,1.206149684128785
2009-10-02,1.2030272806772198,1.2334513156659972,1.1374031419362294,1.2256310955598242,1.200821575404499,1.1891615371724982
2009-10-05,1.2118819301855885,1.2405579734986913,1.1405576872403014,1.2282555341344037,1.2034004954662856,1.1952039048584957
2009-10-06,1.2292408154262768,1.2653116008615082,1.1629339669614485,1.25316693739068,1.2296627180885218,1.2187080947446047
2009-10-07,1.2333882444362516,1.2656568900608687,1.1690582805245677,1.2631673187245847,1.2360547085329179,1.2221412109308605
2009-10-08,1.2422050538456546,1.2786703500335381,1.1816175568847995,1.2788633127488227,1.2512744540336918,1.2353804205454637
2009-10-09,1.2520063653520448,1.2866671307469089,1.1923772568515878,1.2943036139532085,1.2655974680040607,1.2454988326119474
2009-10-13,1.252342927248518,1.2845755949181994,1.191393164899088,1.2956031847817386,1.2647611572959296,1.2432696094615825
2009-10-14,1.271336263854598,1.3009472125907862,1.2050484640138484,1.3126013853282807,1.281729648051854,1.2605270877637116
2009-10-15,1.2783584620272959,1.3045458468032827,1.2089795120369624,1.3171629212871816,1.2854826942078532,1.262210192817714
2009-10-16,1.2663940539958076,1.2867218663496842,1.197376410915221,1.2985627405169864,1.267163670981708,1.2452131579132237
2009-10-19,1.2782073174764221,1.3021528505079343,1.2092777690693852,1.3169957843622682,1.2830053150449292,1.2598711320738971
2009-10-20,1.2785533535482834,1.2970924974600575,1.2058706554982868,1.310435670003019,1.277712323277591,1.2539194885395764
2009-10-21,1.2773245079517939,1.2932232604628118,1.203789456898573,1.3047975505876641,1.2737556710997238,1.2508213498264633
2009-10-22,1.280833832561419,1.2867995069468148,1.200504357453603,1.2993239407036503,1.267066754663703,1.245798406714878
2009-10-23,1.2731279960103585,1.288476096867048,1.199604014401347,1.3039600139057743,1.26880548289957,1.245851562993934
2009-10-26,1.2637176320875931,1.279007285236774,1.1905395181549072,1.2968872011512875,1.2589943890910145,1.2354653999630487
2009-10-27,1.2470927501020208,1.2534852153458378,1.173499985796485,1.2689953128548124,1.2328891797364898,1.21530039292911
2009-10-28,1.2207680983146936,1.220880367284343,1.1480877772604667,1.23427326877147,1.1991809554519977,1.1873147117542229
2009-10-29,1.2355589232961526,1.235439985745121,1.1558809663158305,1.2425021445779947,1.2087023303861089,1.2002241670715126
2009-10-30,1.2115596765223162,1.215293255192798,1.1410054765731545,1.2216331332107053,1.1884222497206813,1.1795498397637978
2009-11-02,1.2060457803989821,1.216144275778994,1.1387450287896674,1.2179209147874341,1.1853280708423473,1.180304406286162
2009-11-04,1.215432412760156,1.2242081228989241,1.1473458130260035,1.2255394481661546,1.1938351415458137,1.1876864219197525
2009-11-05,1.2284595947431363,1.2374680957371338,1.1582210275304987,1.2387067181231508,1.2068191133578772,1.2016463631683902
2009-11-06,1.2318144590690192,1.2460128245574287,1.1654157491007222,1.2511614661780956,1.2154943008871804,1.2087645843713681
2009-11-09,1.2568769915350329,1.2631844639497745,1.1809543204310216,1.2732131007008702,1.2329710695646594,1.2251070437192004
2009-11-10,1.2593882098933895,1.2715549024723845,1.1863232587574168,1.284275628781981,1.2414487038628157,1.2322973304261189
2009-11-11,1.2649022817560975,1.2775009738711114,1.1909275833757074,1.2899841634832514,1.2475836071427802,1.2383938755847534
2009-11-12,1.2527988794499156,1.2705159413777107,1.185464877040866,1.281637887828181,1.2405239858007198,1.2335234697937396
2009-11-13,1.2621642383447649,1.2731941149347,1.1881682526556807,1.282381662716939,1.2423580058800712,1.236219064991809
2009-11-16,1.2722993764006791,1.2849131844671602,1.1987019972207038,1.2984014073691572,1.2541977567739035,1.247657084701573
2009-11-17,1.2683266744836412,1.2788005609147561,1.1920441241899893,1.2903765907516735,1.2477273907994384,1.2426039934174677
2009-11-18,1.265423822842665,1.2710529760922717,1.1847168121439486,1.2848434789747443,1.239839806874165,1.2356558983874644
2009-11-19,1.2467450043311945,1.2519049683584582,1.168944549010955,1.2645836960485755,1.2203899490901302,1.2178243813858576
2009-11-20,1.2355308258369735,1.2413263138774757,1.1602149051572241,1.254010739549486,1.2096758983958158,1.2082812712518007
2009-11-24,1.2309291127347803,1.2323526513831444,1.1538004829160673,1.2431834094861018,1.2005797524388928,1.200319381942222
2009-11-25,1.240781382833023,1.2426467850669132,1.1620445324198727,1.2547923603951048,1.211029302205136,1.2101209431125988
2009-11-27,1.204258402141108,1.2216623853189001,1.1484697067475087,1.2310117791146094,1.1896293752967462,1.1920967050033184
2009-11-30,1.2168724435524536,1.2328924271479935,1.1547193713799309,1.242060915134344,1.2010617317545944,1.2006167948134143
2009-12-01,1.2416973620658547,1.261743047135299,1.179071132354423,1.2742083835665305,1.2305167428259172,1.2269595517156684
2009-12-02,1.245493703089631,1.2671966989512895,1.1826803116095952,1.2805141195977108,1.2360599700747557,1.232151176468908
2009-12-03,1.255672490476357,1.2787204055083237,1.1922303992346859,1.2927065076843534,1.2478827141743905,1.2412383803946851
2009-12-04,1.2598481356179791,1.2876408794992942,1.201334345255595,1.300125654653942,1.2569753131787895,1.249745471904783
2009-12-07,1.2613607792282377,1.2911131340394346,1.2036076031719443,1.3032358914739288,1.2605909464338774,1.2519436675099336
2009-12-08,1.2476165935343515,1.2807090980562208,1.1950164652421598,1.2927857873349273,1.2498969835762048,1.2419171377785287
2009-12-09,1.2440272818729354,1.2730421681221242,1.1896656669385846,1.285132520401334,1.2419309747837908,1.235262581936466
2009-12-10,1.242940625239389,1.2723756057347422,1.1889931362713253,1.2846129769179095,1.2411955253280158,1.2357855736584262
2009-12-11,1.2535484145958142,1.2866106063658937,1.1989627218966443,1.3005985492421266,1.2557337892960563,1.247475561281971
2009-12-14,1.25994951385307,1.2973253991591152,1.2072386371711663,1.3125262496887584,1.2666342499317669,1.2573681624026134
2009-12-15,1.2525496825844524,1.2937713453595825,1.2047330999522814,1.3081340673016824,1.2630426803731936,1.2539278436607424
2009-12-16,1.2641684111213805,1.3031791633459238,1.2135569255334206,1.3178363387931242,1.2726056177855785,1.2629337228493824
2009-12-17,1.2467617910504605,1.2912742171684402,1.2044742754974767,1.304849938495148,1.2604935056611828,1.2515628914895915
2009-12-18,1.251624530423357,1.2877299448919712,1.2026012660541734,1.3012096676011673,1.2568402260607237,1.2482492964349288
2009-12-21,1.2644941722908527,1.3014988260069231,1.2122931630518285,1.3168066957433013,1.270852384789104,1.2613862772490623
2009-12-22,1.2774295440912757,1.3170963299148486,1.2229847122389925,1.3335736498757493,1.2878595502689574,1.2759917313120255
2009-12-24,1.2890920565168198,1.3280246564593272,1.2309060118076323,1.346320385864332,1.2990082989040739,1.2851863517054558
2009-12-28,1.3003162764725764,1.3398037135005263,1.2399719356286092,1.359066106757962,1.3111011054951154,1.2957575521642841
2009-12-29,1.2986903472852998,1.3381912414117694,1.238837930565183,1.358501041589506,1.3094618642487639,1.294362508781663
2009-12-30,1.2919895640772447,1.3325376220683787,1.23475142826965,1.3522124021603819,1.3034999252834618,1.2895022189003236
2010-01-04,1.3174641107565637,1.354337387010746,1.252676827778177,1.3746290908179848,1.3259113111574703,1.3097373011985112
2010-01-05,1.3165313622090848,1.356320612222053,1.253560547750686,1.3751491874256625,1.3279273007235974,1.3114403760741493
2010-01-06,1.3153061417512253,1.3528376018205697,1.2518899904040375,1.3720710952168242,1.3244215017925292,1.3080607606546246
2010-01-07,1.312220490862005,1.3423865718597643,1.2448293319120902,1.3621720207309047,1.3137750829037151,1.2986512722218935
2010-01-08,1.3239930687246169,1.3508325370867589,1.2522397158189824,1.372551269107219,1.3225000905690798,1.3059210428490238
2010-01-12,1.3140950764130697,1.340836575163251,1.244367956625631,1.3617208871730981,1.3124323144805188,1.2956200612231372
2010-01-13,1.3178840444834283,1.3411752730167685,1.2451028827217536,1.3598864674511155,1.3104530979370377,1.2971428675514953
2010-01-14,1.327280462896364,1.3535457577287262,1.2543637529478255,1.374039352359218,1.3239609403668413,1.3075470542927055
2010-01-15,1.3116518580474168,1.3409723851803552,1.244486661886881,1.359686944588958,1.3113729204272702,1.2951067779539893
2010-01-19,1.3203270371610702,1.3448851204514807,1.2467001023565816,1.3619440109875987,1.313839657906745,1.298640843571273
2010-01-20,1.2981492184313186,1.325468690018797,1.229533498754534,1.341794085526382,1.2940939021165834,1.2800122323215168
2010-01-21,1.2844946712212615,1.3198955405088868,1.2235435447867624,1.3361633495023688,1.2885991410203208,1.2739823538677189
2010-01-22,1.2542787020891124,1.2950087776188761,1.2028618740676469,1.3084365511140739,1.2620626740315466,1.2523100786163057
2010-01-25,1.2555420999055695,1.2906433272782554,1.1997478021917625,1.300812262147753,1.255909877586259,1.2476960568509563
2010-01-26,1.2473848701823256,1.2884807529618214,1.1959027580203878,1.293247614202184,1.249921032430256,1.2448875041265872
2010-01-27,1.2468626419974183,1.2855890780770522,1.1927285678039115,1.2863357568255471,1.2456483113719123,1.2424534051417995
2010-01-28,1.2329956995015003,1.2688510386122889,1.1802648043828379,1.268572065161753,1.2316930281956517,1.227952593588277
2010-01-29,1.2125150646472713,1.259193653401934,1.1728572659157952,1.2524158820499385,1.21783998530632,1.2178628587954807
2010-02-01,1.2277023486940446,1.266535880369173,1.1807831491730953,1.2586278075944342,1.2251776637924334,1.2257272060737312
2010-02-02,1.2457225206878155,1.2823244162312757,1.1948829487990837,1.2716234649454816,1.2413024654729778,1.2401089348396424
2010-02-03,1.2438184810752924,1.285567289663019,1.1965648574844374,1.2740441320197948,1.2445883360428691,1.242690779311481
2010-02-04,1.2053037001318718,1.2569602283581747,1.1737916805298563,1.2464623866835096,1.2157239323221303,1.2156985284454729
2010-02-05,1.190132660297371,1.2374660317790258,1.1586646188039549,1.2229232087431394,1.1946188921059226,1.1990739871906018
2010-02-08,1.1795621049044729,1.2344485479104732,1.1582465867346112,1.2202103142033267,1.1914567741013042,1.1983557936902298
2010-02-09,1.1990990487361486,1.2416676376020364,1.1628147119282521,1.2248846213243991,1.1986670173595526,1.2052868294230603
2010-02-10,1.196259804126114,1.246880510917417,1.1656649694586865,1.2335454868191433,1.2044008041543826,1.2099223918053479
2010-02-12,1.198485340379813,1.2518409491536748,1.1685179567701136,1.241253818114565,1.2094977597509562,1.2131316422159795
2010-02-16,1.2168486554024254,1.2649784115958544,1.1773850725102202,1.2526747825738476,1.2226523917226122,1.2255213091405224
2010-02-17,1.229172457472913,1.2828619728307116,1.1914537815535835,1.2727413131028908,1.2406737423031264,1.2403876097051378
2010-02-18,1.236430598882824,1.2899470768775043,1.1971900321889448,1.280463299606142,1.247816543730091,1.2470969467546904
2010-02-19,1.2265763550291628,1.283491481687504,1.194017208160871,1.2737126177506637,1.2411594787198075,1.241809476423883
2010-02-22,1.2357316083749716,1.2897444083595557,1.1988527874771577,1.2822904156296486,1.2486590373679014,1.2466281884888797
2010-02-23,1.2183919084649089,1.2795676686504303,1.189413691007951,1.2708026204196963,1.2379485837502309,1.23667534083132
2010-02-24,1.2197653452309398,1.2796554790106855,1.188074801858131,1.2688156140556672,1.2354078729916664,1.2353171467155006
2010-02-25,1.2114738206698124,1.2707696140918936,1.179579175229194,1.256637916457051,1.2249847970862544,1.226132144216113
2010-02-26,1.2189104797043786,1.2819597208357925,1.1875033603393694,1.2670584769645123,1.23625561553836,1.2367453218034312
2010-03-01,1.2335385889211725,1.3046110605684504,1.2031369350303411,1.290518839268906,1.2588976018637144,1.257913244509996
2010-03-02,1.2377019530123843,1.3123658735330777,1.209425715683504,1.2969371961157872,1.266713692429047,1.2651477620541351
2010-03-03,1.24483621941629,1.3143379513695113,1.2126798820805835,1.3008637928394444,1.2687744598364703,1.266528312599508
2010-03-04,1.2405368271131145,1.3101582816876636,1.2086217647109938,1.2953909775514971,1.264541743541863,1.2630446292254505
2010-03-05,1.2669559984456251,1.3327841969710017,1.2258853681112616,1.3195748331843602,1.2872776287022474,1.2828999094652425
2010-03-08,1.277702489530981,1.3437981953932887,1.2340947787649603,1.331342619917022,1.2984286500510576,1.2913317482866706
2010-03-09,1.2766027277710676,1.3449506095824288,1.2354325340998682,1.3326425219005624,1.29958427726163,1.2925188721145175
2010-03-10,1.2848767019268168,1.3555667855923095,1.2428630409587833,1.3468780626692092,1.3102636973354784,1.3022244568959105
2010-03-11,1.2911564658359025,1.3603068579218922,1.2457761435097794,1.3514369717133794,1.3150837670193412,1.3059678218792803
2010-03-12,1.29616353451287,1.3629311412734895,1.2468120982887698,1.3537081485658387,1.3178085171706428,1.3077348462427179
2010-03-15,1.2918992028557932,1.3614279400944493,1.2458560269421366,1.35226877172867,1.316330352949581,1.3060037327749718
2010-03-16,1.2997347407642934,1.3687399902986137,1.2511101801204239,1.3618676332870359,1.3236924594255461,1.3131760056672779
2010-03-17,1.30795811465223,1.3810778646124662,1.2593329382923006,1.3744033011079018,1.3361787695671414,1.3234336852138633
2010-03-18,1.3009930698089927,1.3714831724313001,1.253442123835093,1.3628454184675687,1.326379359098853,1.3153582876669914
2010-03-19,1.295087259275139,1.3668923186508626,1.2512650678639416,1.3586709703926656,1.3217933023898116,1.310662518656413
2010-03-23,1.2978305359924163,1.3731641432323187,1.2550992310856874,1.366921734974389,1.3281138629102471,1.316600755245435
2010-03-24,1.2900529470503477,1.3694037795473606,1.2535975601357734,1.3629373595842313,1.3243397198115558,1.3130687672927879
2010-03-25,1.2915536096586844,1.372001020401129,1.2576591084562554,1.3648801645313096,1.3270343709263275,1.3159345755876728
2010-03-26,1.303609540896401,1.3759394532232867,1.2604002619484436,1.3685457755167472,1.3316460226231421,1.319208990649291
2010-03-30,1.307205071051329,1.3799805612861304,1.2638212346469513,1.3724435157600012,1.3378091559247218,1.324028226879513
2010-03-31,1.3049632091020056,1.3761660345371085,1.2603548187733031,1.3693189574922753,1.3333469321631028,1.3200986035919144
2010-04-01,1.3215329157144218,1.3896785400044316,1.272476503700487,1.3862622658371444,1.3489938851963659,1.3341442364537555
