date,qqq_return
2009-04-03,0.018576723581166688
2009-04-06,-0.0024729317494673886
2009-04-07,-0.02634012229540006
2009-04-08,0.01686818309567628
2009-04-09,0.03098577815824588
2009-04-13,-0.0015182500694779222
2009-04-14,-0.012160851914776005
2009-04-15,-0.002770482651916595
2009-04-16,0.025926117084203115
2009-04-17,0.0021056630856870484
2009-04-20,-0.03212240045474801
2009-04-21,0.013957647799129669
2009-04-22,0.0030591827513584136
2009-04-23,0.00975858793231299
2009-04-24,0.017517793546944604
2009-04-27,0.0011872206558867227
2009-04-28,-0.0074119507516005045
2009-04-29,0.013739665111374366
2009-04-30,0.010017693365715008
2009-05-01,0.00262549631360387
2009-05-04,0.019784852549194154
2009-05-05,-0.000855771456847565
2009-05-06,0.0002854385627939493
2009-05-07,-0.023408843214979158
2009-05-08,0.0005847806331991112
2009-05-11,0.0035057320708251627
2009-05-12,-0.012227453533944943
2009-05-13,-0.026819434495916505
2009-05-14,0.011205052031820317
2009-05-15,-0.0005993397562918945
2009-05-18,0.02607182775937056
2009-05-19,0.0046732444881087964
2009-05-20,-0.0034887902630010847
2009-05-21,-0.018377767207236273
2009-05-22,-0.003269031725478766
2009-05-26,0.0372687658279236
2009-05-27,-0.006898476939404485
2009-05-28,0.011577136184317105
2009-05-29,0.012303553810144585
2009-06-01,0.02854710459701315
2009-06-02,0.0013742498704487627
2009-06-03,-0.00301886199241852
2009-06-04,0.011285785456912834
2009-06-05,0.0010886023222915764
2009-06-08,-0.002990895228273449
2009-06-09,0.007635725995397191
2009-06-10,-0.0035184918187075587
2009-06-11,0.0
2009-06-12,-0.0046169733578893535
2009-06-15,-0.020463663330338666
2009-06-16,-0.00974957423631051
2009-06-17,0.009563823318038622
2009-06-18,-0.0019503730700078936
2009-06-19,0.010733836829073029
2009-06-22,-0.029867013687496113
2009-06-23,-0.0022807544135160507
2009-06-24,0.016857152485562077
2009-06-25,0.01966863644249761
2009-06-26,0.0022044658943871642
2009-06-29,0.002199435402415295
2009-06-30,-0.0019205239241425476
2009-07-01,0.0005498288272167695
2009-07-02,-0.021977621387360702
2009-07-06,-0.005338001411178905
2009-07-07,-0.024851215916471103
2009-07-08,0.005213070773480322
2009-07-09,0.0017283404147192538
2009-07-10,0.004313839036376166
2009-07-13,0.019186981459438757
2009-07-14,0.003652846578959812
2009-07-15,0.03359379240145044
2009-07-16,0.011918007863245927
2009-07-17,0.005353473561474198
2009-07-20,0.009584588167829589
2009-07-21,0.00685667940712098
2009-07-22,0.008381822117802029
2009-07-23,0.022077372485058255
2009-07-24,-0.007623715656566832
2009-07-27,0.007682283199271334
2009-07-28,-0.006860941453500913
2009-07-29,0.0066524747505631865
2009-07-30,0.005845991201255174
2009-07-31,-0.0030319103559981464
2009-08-03,0.014955536012689397
2009-08-04,0.0
2009-08-05,-0.007741737067161858
2009-08-06,-0.008809849484834875
2009-08-07,0.012696546863799618
2009-08-10,-0.007021264644280212
2009-08-11,-0.008585495423906853
2009-08-12,0.015537409539426728
2009-08-13,0.005517925309536098
2009-08-14,-0.011473797340927128
2009-08-17,-0.029018821671814132
2009-08-18,0.014293004709398094
