date,open,high,low,close,volume,transactions
2021-03-01 09:00:00-05:00,93.58,94.7,92.85,93.145,149364.0,2465
2021-03-01 10:00:00-05:00,93.19,93.66,92.67,93.39,242983.0,4296
2021-03-01 11:00:00-05:00,93.42,94.61,93.28,94.42,151219.0,3365
2021-03-01 12:00:00-05:00,94.4,94.83,94.18,94.56,112465.0,2602
2021-03-01 13:00:00-05:00,94.59,94.91,94.44,94.62,155248.0,3390
2021-03-01 14:00:00-05:00,94.65,95.27,94.57,94.965,169396.0,3412
2021-03-01 15:00:00-05:00,94.97,95.29,94.92,95.18,320212.0,6367
2021-03-01 16:00:00-05:00,95.18,95.18,95.18,95.18,34664.0,34
2021-03-01 19:00:00-05:00,95.01,95.01,95.01,95.01,200.0,2
2021-03-02 08:00:00-05:00,94.65,94.65,94.65,94.65,248.0,4
2021-03-02 09:00:00-05:00,95.54,95.54,94.095,94.31,116281.0,1692
2021-03-02 10:00:00-05:00,94.3,94.56,93.5,93.55,185276.0,3139
2021-03-02 11:00:00-05:00,93.55,93.82,92.64,92.8,142193.0,2635
2021-03-02 12:00:00-05:00,92.71,93.365,92.54,93.11,101414.0,1989
2021-03-02 13:00:00-05:00,93.14,93.46,93.04,93.06,63378.0,1265
2021-03-02 14:00:00-05:00,93.15,93.56,92.73,93.49,54801.0,1415
2021-03-02 15:00:00-05:00,93.51,93.68,92.46,92.64,239909.0,5010
2021-03-02 16:00:00-05:00,92.63,92.63,92.63,92.63,27296.0,24
2021-03-03 09:00:00-05:00,92.57,92.905,91.86,91.98,94541.0,1444
2021-03-03 10:00:00-05:00,91.98,92.25,91.11,91.655,151702.0,3232
2021-03-03 11:00:00-05:00,91.7,92.91,91.7,92.33,112188.0,2132
2021-03-03 12:00:00-05:00,92.25,92.5,91.74,91.81,125061.0,2149
2021-03-03 13:00:00-05:00,91.78,91.96,90.98,91.01,135617.0,2613
2021-03-03 14:00:00-05:00,91.06,91.08,89.99,90.64,156294.0,3311
2021-03-03 15:00:00-05:00,90.62,90.9,89.42,89.45,348746.0,5860
2021-03-03 16:00:00-05:00,89.51,90.7891,89.21,89.51,51308.0,30
