date,open,high,low,close,volume,transactions
2021-03-01 09:00:00-05:00,396.33,399.82,394.22,399.055,144800.0,3658
2021-03-01 10:00:00-05:00,399.44,402.31,398.63,401.92,170823.0,4870
2021-03-01 11:00:00-05:00,402.02,405.285,401.715,404.6175,168612.0,4687
2021-03-01 12:00:00-05:00,404.67,405.34,403.795,404.0,132469.0,3754
2021-03-01 13:00:00-05:00,404.1925,405.11,403.23,404.975,102120.0,2997
2021-03-01 14:00:00-05:00,405.07,407.86,404.98,406.53,151705.0,4482
2021-03-01 15:00:00-05:00,406.62,407.18,405.37,406.66,353720.0,9110
2021-03-01 16:00:00-05:00,406.41,408.0,406.41,408.0,25682.0,36
2021-03-02 09:00:00-05:00,405.57,406.52,401.29,401.29,104286.0,2163
2021-03-02 10:00:00-05:00,401.535,403.435,399.33,400.95,170532.0,4315
2021-03-02 11:00:00-05:00,400.99,402.375,398.67,400.94,112911.0,3642
2021-03-02 12:00:00-05:00,400.91,402.8192,400.48,401.595,110297.0,2997
2021-03-02 13:00:00-05:00,401.58,404.505,401.58,403.64,96682.0,2865
2021-03-02 14:00:00-05:00,403.84,405.36,403.0,405.11,95102.0,3213
2021-03-02 15:00:00-05:00,404.98,405.95,401.685,401.75,288143.0,7618
2021-03-02 16:00:00-05:00,401.75,401.75,401.75,401.75,10052.0,28
2021-03-03 08:00:00-05:00,398.89,398.89,398.89,398.89,676.0,7
2021-03-03 09:00:00-05:00,398.89,401.01,395.14,395.98,109384.0,2575
2021-03-03 10:00:00-05:00,396.155,396.92,390.465,394.3,156662.0,4877
2021-03-03 11:00:00-05:00,394.18,396.27,393.01,393.21,118752.0,3346
2021-03-03 12:00:00-05:00,393.225,393.64,390.6,390.6,90756.0,3093
2021-03-03 13:00:00-05:00,390.53,393.505,390.0,392.18,130897.0,4198
2021-03-03 14:00:00-05:00,392.1,392.68,389.58,392.12,144296.0,5010
2021-03-03 15:00:00-05:00,392.22,392.62,388.46,388.49,339345.0,9741
2021-03-03 16:00:00-05:00,388.71,391.6424,388.71,391.6424,40359.0,47
2021-03-04 09:00:00-05:00,388.42,391.075,384.53,385.57,138329.0,2686
2021-03-04 10:00:00-05:00,385.7,389.05,382.04,387.095,191308.0,4722
2021-03-04 11:00:00-05:00,387.25,392.08,386.51,390.305,135501.0,3566
2021-03-04 12:00:00-05:00,390.64,391.05,378.4,378.98,196103.0,5132
2021-03-04 13:00:00-05:00,379.12,380.0,373.995,374.0,275395.0,6271
2021-03-04 14:00:00-05:00,373.93,379.64,373.57,378.94,218127.0,5028
2021-03-04 15:00:00-05:00,378.876,379.3,374.46,376.42,521264.0,11592
2021-03-04 16:00:00-05:00,376.33,376.33,376.33,376.33,15611.0,33
2021-03-04 19:00:00-05:00,374.99,374.99,374.99,374.99,100.0,1
2021-03-05 08:00:00-05:00,376.33,376.33,374.43,374.43,296.0,7
2021-03-05 09:00:00-05:00,381.84,382.35,374.95,376.8757,96606.0,2627
2021-03-05 10:00:00-05:00,376.71,378.96,370.65,371.15,244198.0,7434
2021-03-05 11:00:00-05:00,371.48,372.405,367.78,371.22,218179.0,6907
2021-03-05 12:00:00-05:00,371.22,379.225,370.595,379.225,248197.0,6286
