,RL Agent,QQQ
2013-03-13,0.9436874894456817,1.5004883552697146
2013-03-14,0.955098619627194,1.5178388800800515
2013-03-15,0.9677557138802823,1.5398760470947415
2013-03-18,0.9365162713467818,1.4981553898665874
2013-03-19,0.9547283232362275,1.528509320548843
2013-03-21,0.962023167242366,1.54903862595054
2013-03-22,0.9422625187729823,1.5126090724816417
2013-03-25,0.9490077393842121,1.5380996556208562
2013-03-26,0.9367935763271176,1.528924865420514
2013-03-27,0.9535594223645141,1.5316427276148898
2013-03-28,0.9350696987885513,1.5122939719047943
2013-04-01,0.9014226505767933,1.4802266393909058
2013-04-02,0.8967968353865724,1.4641753432483298
2013-04-03,0.9224334564780101,1.507938079824425
2013-04-04,0.9502133225360176,1.5411580256719108
2013-04-05,1.0035176896425406,1.5654441460963782
2013-04-08,1.0565232324739202,1.6092288009086644
2013-04-09,1.0382036748291397,1.6091994971798442
2013-04-10,1.046622842925954,1.620882750915467
2013-04-11,1.0760669221027939,1.6527231582122717
2013-04-12,1.090049858549906,1.6449139527233674
2013-04-15,1.0807301085415908,1.6193616967963367
2013-04-16,1.0688577481397248,1.6127479881466205
2013-04-17,1.0876128674907173,1.632441523364028
2013-04-18,1.0725034518490324,1.6125808615956656
2013-04-19,1.089165838553292,1.624340948278805
2013-04-22,1.1077455586955596,1.655066384430253
2013-04-23,1.0965164868905088,1.6503433618936885
2013-04-24,1.1061966002125017,1.6886217745881364
2013-04-25,1.1028938275161992,1.6986997557644832
2013-04-26,1.085118830038771,1.6935826814598802
2013-04-30,1.0928103307036345,1.6907442698731754
2013-05-01,1.0839123963753374,1.683241204965849
2013-05-02,1.0726597779377063,1.670395569987022
2013-05-07,1.1124265695452775,1.7297021478895376
2013-05-08,1.1172691701996864,1.7425649362706006
2013-05-09,1.1133816329343587,1.7310732288599493
2013-05-10,1.1562403847333476,1.7818240709137367
2013-05-13,1.176526654340142,1.80313026418305
2013-05-14,1.1817423045948143,1.8002283611839012
2013-05-15,1.1942581704787625,1.8414099872068355
2013-05-16,1.2119915622629014,1.834238792984441
2013-05-17,1.2239207074920104,1.8465440957928256
2013-05-20,1.268645824030081,1.8737076994424244
2013-05-21,1.291759829579011,1.8761729054096417
2013-05-22,1.2826467311949048,1.9062092274504179
2013-05-23,1.1603607420895339,1.7667523055113596
2013-05-24,1.1934326702430627,1.7824230105418188
2013-05-27,1.1261792608142014,1.7251169481751067
2013-05-28,1.1537339091785368,1.7457717886428377
2013-05-29,1.160314706904462,1.7475379934689275
2013-05-30,1.1066699140684564,1.6575865051087955
2013-05-31,1.1008863874430028,1.6802149398004869
2013-06-03,1.0445828868753853,1.617673516126251
2013-06-04,1.0878924923774929,1.650844622425703
2013-06-05,1.0285493486061514,1.5875505932283513
2013-06-06,0.9982853632987603,1.5740290665530765
2013-06-07,0.9903083203017211,1.5707979135276708
2013-06-10,1.0658439378603426,1.6484587509438282
2013-06-11,1.052112611656082,1.6244799623094273
