,RL Agent,QQQ
2009-03-31,-0.01657898303272517,-0.015365354849434687
2009-04-01,0.016138374426792064,0.029888338475235088
2009-04-02,0.020620453711792636,0.04404622539099168
2009-04-03,0.002553521797644392,0.0034472852950284683
2009-04-06,0.01609903671326109,0.012353351110444333
2009-04-07,-0.002591635190757629,-0.0028313701970780203
2009-04-08,-0.026606694064102522,-0.026926739870852257
2009-04-09,0.04250119980025165,0.03735304711013954
2009-04-10,-0.002800202500128437,0.005389239593013961
2009-04-13,0.007086686919856652,-0.004426614857054201
2009-04-14,-0.012922065488813172,-0.009160249210602545
2009-04-15,-0.022312811929807354,-0.011277093605851607
2009-04-16,0.009477807670311813,0.0014068238608495598
2009-04-17,0.013284491455062013,0.017397577750695836
2009-04-20,0.025295197905211193,0.001927563010874822
2009-04-21,-0.008796769104926896,-0.023913266127902788
2009-04-22,-0.0036258098936535316,0.0018332133462146682
2009-04-23,0.008747412324343612,0.01371672379963429
2009-04-24,-0.022741094559066314,-0.01571373095914952
2009-04-27,0.010694206981990136,0.002107215199043777
2009-04-28,-0.04965067859963358,-0.026651530500106713
2009-04-30,0.026688256779004476,0.039380658157059045
2009-05-01,0.025610462265708872,0.0168901182703185
2009-05-07,0.05278759117924003,0.04548437602491595
2009-05-08,0.008772418789893868,0.005021456239997724
2009-05-11,0.0010198477769885566,0.002030185052247502
2009-05-12,-0.021304033216969814,-0.016226241441629097
2009-05-13,-0.0011525854879612623,0.004503886196872697
2009-05-14,-0.02578169796770621,-0.026418288487350616
2009-05-15,0.02825247933562007,0.0188359511081424
2009-05-18,-0.030366296275167445,-0.02442834586577114
2009-05-19,0.010872839487222112,0.027835847607815323
2009-05-20,0.024641428511759274,0.005850152056230629
2009-05-21,-0.00536522573539975,-0.00861341483895084
2009-05-22,-0.0017054216345602548,-0.004138622398800806
2009-05-25,0.017842831701795684,0.013136021154986244
2009-05-26,-0.0019299741834277089,-0.003871876504493388
2009-05-27,0.004346424540536923,0.01374316164144318
2009-05-28,0.026715920957963612,0.0013370511003278907
2009-05-29,0.025242560335105742,0.007523798532024006
2009-06-01,0.02722859024164401,0.016303491730112807
2009-06-02,0.004178452129837703,0.002744395165456881
2009-06-03,0.011415201383055495,0.0038498721925352974
2009-06-04,0.01900715960185553,-0.007463808722797061
2009-06-05,0.007063701351696382,0.010244101236085434
2009-06-08,0.007246651900869822,0.00999385949951015
2009-06-09,-0.02710751467726047,-0.00798829585628369
2009-06-10,0.03374412108916824,0.020912810835362894
2009-06-11,0.01160532703123557,-0.0010168809668696932
2009-06-12,0.019337479931228092,0.015477920594328287
2009-06-15,-0.015848260219036354,-0.009486197235207716
2009-06-16,-0.03402920925170466,-0.02856568406075044
2009-06-17,0.04759576007637409,0.009019871834731408
2009-06-18,-0.009097088077662092,-0.013934760539563773
2009-06-19,-0.023668385766737427,0.00850602051464433
2009-06-22,0.02247823885348076,0.004088361292588827
2009-06-23,-0.038350187602487054,-0.028155057095437308
2009-06-24,-0.006256090092185588,0.004262997068863461
2009-06-25,0.023869291153898308,0.021454941954004658
2009-06-26,0.013901432717037351,0.008300214949658047
2009-06-29,-0.03902602094984778,-0.009508577186671752
2009-06-30,0.0182022031517003,0.017884319982096608
2009-07-01,0.002922509477086327,-0.0018587993088071686
2009-07-02,0.013748164887247036,-0.0064164736452014814
2009-07-03,0.0001981921273522203,-0.006083349862921472
2009-07-06,-0.028057462176924078,-0.01377335237099242
2009-07-07,-0.02262643169823292,-0.0034170562898337975
2009-07-08,-0.02225702247138972,-0.02353285448203657
2009-07-09,-0.0051905896774871955,-0.013766465481782286
2009-07-10,-0.007488795114111325,-0.00040676704808517705
2009-07-13,-0.05383635446673213,-0.025513410636502476
2009-07-14,0.056453668567259724,0.023367047429425192
2009-07-15,-0.005367639676141887,0.000803345138011613
2009-07-16,0.01974550463891809,0.008081576853574912
2009-07-17,-0.001489289978493421,0.0054750941116714635
2009-07-21,0.04886894941861965,0.027322029501056555
2009-07-22,0.005931936518643656,0.007370543000837282
2009-07-23,0.03202938630962491,0.00717670719356045
2009-07-24,0.013515569121616564,0.015481496705564757
2009-07-27,-0.0010488525439096737,0.014491390197932441
2009-07-28,6.682361715374932e-06,-0.0001388083851880939
2009-07-29,0.0021794111838986455,0.002575572489818878
2009-07-30,0.011378942118943173,0.005138780979992319
2009-07-31,0.0015305428901714229,0.01885058133809836
2009-08-03,0.02254756327785118,-0.0004210121755023888
2009-08-04,-0.013419883445185767,0.0021772620116595753
2009-08-05,-0.03596680209679113,-0.011805241147175072
2009-08-06,0.0227939743624894,0.013222059988811763
2009-08-07,-0.00542139637131143,0.0023103381238505083
2009-08-10,0.01347683810233034,0.01077304590704542
2009-08-11,0.011273639486143803,0.005815154383816745
2009-08-12,-0.015484435182874507,-0.014213833077894367
2009-08-13,0.014055435567376335,0.007876418752994718
2009-08-14,0.024717339648041823,0.007619872338840983
2009-08-17,-0.03932531008036098,-0.0310191080337342
2009-08-18,-0.0002469837035836214,0.0015921929857345418
2009-08-19,4.15447848457514e-05,-0.007871684600133322
2009-08-20,0.026186258499386144,0.017582335971187746
2009-08-21,-0.02476797676507077,-0.013984804486423474
2009-08-24,0.030918893012451362,0.03348729296502451
2009-08-25,0.008409698848021209,-0.007909371439488444
2009-08-26,0.002422938062653335,0.013560514701566051
2009-08-27,-0.01212365258465061,-0.015577514329196629
2009-08-28,-0.0015618706510396498,0.0057447103100181085
2009-08-31,-0.021767598158365254,-0.003949954755552487
2009-09-02,-0.007969093807215348,-0.0202115511676787
2009-09-03,-0.009914064762301243,-0.0064024676668258396
2009-09-04,-0.002951796165608737,-0.0026950825308077464
2009-09-07,0.031609516882533654,0.013137197252847344
2009-09-08,0.020380975991836178,0.007004210474324868
2009-09-09,-0.01058256051040963,-0.007802272888715489
2009-09-10,0.016149879413954356,0.019543012440491614
2009-09-11,-0.0008507558639687649,-0.006595208358760596
2009-09-14,-0.030236543199564994,-0.023196366449574457
2009-09-15,-0.008348659537565844,0.0015252358377009223
2009-09-16,0.007376243422936057,0.005201741056422238
2009-09-17,0.01921676045816394,0.016846865554819068
2009-09-18,-0.012380069386200409,-0.007014665829971123
2009-09-21,-4.722741649298061e-05,0.0
2009-09-24,0.007777678234371375,0.016747410148922226
2009-09-25,-0.01895895956870793,-0.02638784708854014
2009-09-28,-0.0505165291564789,-0.024981631153563555
2009-09-29,0.012562507631431838,0.009059442241897031
2009-09-30,-0.010068292986263608,0.003270259281873411
2009-10-01,-0.026559949985000025,-0.01525582792074498
2009-10-02,-0.029784921743663473,-0.024729776797645986
2009-10-05,-0.024573093294735598,-0.005896079799828091
2009-10-06,0.003737027888494269,0.001789197145602106
2009-10-07,0.03511939507971191,0.011122784917138029
2009-10-08,0.008012245966553243,0.0033542306316325377
2009-10-09,0.030138161017045417,0.018705363656309038
2009-10-13,0.018684530632204183,0.0060071466852715805
2009-10-14,-0.015983066168111317,-0.0016225388497844717
2009-10-15,0.01808269546167629,0.01773724707340718
2009-10-16,-0.0002544480304929811,0.001846842988682873
2009-10-19,0.0059636614064902515,-0.0020521259996795216
2009-10-20,0.003192490296552253,0.009801199864226895
2009-10-21,-0.00619338526881431,-0.00033377660529254616
2009-10-22,-0.005517553704535597,-0.006408325710674512
2009-10-23,0.017543021436805466,0.0015408639985876604
2009-10-26,0.01350535358106599,0.007743845029270391
2009-10-27,-0.028158179851690123,-0.014490558811563803
2009-10-28,-0.022007783221533326,-0.013455147611407203
2009-10-29,-0.03148629471323508,-0.018257993645541704
2009-10-30,0.013881368822972726,0.014522209933448993
2009-11-02,-0.02393991190172084,-0.023098758278612963
2009-11-04,0.003070065860040379,0.004219074276208934
2009-11-05,-0.011905768844079992,-0.012887561054317098
2009-11-06,0.01935983827573605,0.007400012401188816
2009-11-09,0.010883308735449064,0.0020063258320237587
2009-11-10,0.01281062176113482,0.00629424975453996
2009-11-11,-0.003469146379980472,9.616499538767087e-05
2009-11-12,-0.017375885537766478,-0.006806283758383991
2009-11-13,-0.0120135312718409,-0.003486225519676811
2009-11-16,0.005704217793157488,0.002136075324666864
2009-11-17,-0.016981959335110368,-0.0062556302667180486
2009-11-18,-0.004222201429336753,-0.005460459069992596
2009-11-19,-0.010346210328110202,-0.0131582838019777
2009-11-20,-0.010058018430847282,-0.005423341876087839
2009-11-24,-0.014811621408056337,-0.010118219663848849
2009-11-25,0.006421158732432067,0.004260940180226491
2009-11-26,-0.006964122607875349,-0.006185304273094605
2009-11-27,-0.04649253011856066,-0.032155278516653785
2009-11-30,0.03172866937104476,0.029073358541922056
2009-12-01,0.029284665505000255,0.024252226499431595
2009-12-02,0.0021532374610519736,0.003838222522027035
2009-12-03,0.03436954175420454,0.03837358498428034
2009-12-04,-0.0029290792900028297,0.004502045289804357
2009-12-07,0.022408527323599412,0.014468292914872283
2009-12-08,0.001003821976781146,-0.0026682682102749933
2009-12-09,-0.01062475170719813,-0.013386953825660464
2009-12-10,-0.018315936902839173,-0.014183247301346902
2009-12-11,0.0360024439927714,0.024845814576681224
2009-12-14,0.008992817000181157,-0.0002167053654335005
