date,RL Agent,QQQ
2023-05-08,0.0003570978893859,0.0024777210691888
2023-05-09,-0.0018632323296973,-0.0063333299153336
2023-05-10,0.0020120631433596,0.0108819046250481
2023-05-11,-0.0004751044109551,0.0032602542069042
2023-05-12,-0.0004228245019931,-0.0035869591781793
2023-05-15,0.003191783711876,0.0054148866531891
2023-05-16,-0.0028480031533971,0.0011322378432274
2023-05-17,0.0037606897010793,0.0121042206383212
2023-05-18,0.0052180774941919,0.0185731798782107
2023-05-19,-0.0007862027924959,-0.0022531585193313
2023-05-22,0.0018706383098719,0.0033578721855225
2023-05-23,-0.0038291395746833,-0.0126764569532955
2023-05-24,-0.0018894159247794,-0.005129487813314
2023-05-25,0.001833328489161,0.0243330207503824
2023-05-26,0.0076788454963403,0.0255505071349522
2023-05-30,0.0001180072002573,0.0045351742441064
2023-05-31,-0.0010480053583043,-0.0056863389685901
2023-06-01,0.0022593779600263,0.0115521722810085
2023-06-02,0.0036959239167843,0.0074998772902767
2023-06-07,-0.0035464294440495,-0.0169655932537656
2023-06-08,0.0027045023415882,0.0124133398784178
2023-06-09,-0.000145515563752,0.0038225968624998
2023-06-12,0.0047210284400016,0.0168970793970137
2023-06-13,0.0029552110512551,0.0076839999962139
2023-06-14,0.0007563583307005,0.0072676105360711
2023-06-15,0.0034953096718249,0.0119159554539252
2023-06-16,-0.0013405694259133,-0.0062930128665157
2023-06-20,-0.0021604696888156,-0.0014314814116924
2023-06-21,-0.0030565530454301,-0.0136278976305622
2023-06-22,0.0010840011304718,0.0117989353361953
2023-06-23,-0.0036227899108665,-0.0099132928441069
2023-06-26,-0.0002630696836073,-0.0134054923470181
2023-06-27,0.0050724097187016,0.0171940953301781
2023-06-28,0.0005443898262126,0.0019514597378609
2023-06-29,0.0002050054787367,-0.0020023837578159
2023-06-30,0.0037444715128552,0.015420016842055
2023-07-05,0.0009642800736529,0.0023280348033782
2023-07-06,-0.0043908548210452,-0.007615989998387
2023-07-07,7.414903445269808e-05,-0.0033198631354156
2023-07-10,0.0053597342108088,0.0003274166857329
2023-07-11,0.0025358728952853,0.0049405050899122
2023-07-12,0.0019459766733136,0.0126300403629535
2023-07-13,0.0035611975492123,0.01697876889468
2023-07-14,-0.000613425780029,-0.0002109544340057
2023-07-17,0.0034361924789649,0.0093385420054608
2023-07-18,0.0012053256764811,0.008180755651387
2023-07-19,0.000251909633082,-0.0002335302734496
2023-07-20,-0.0045131156858481,-0.0230518017719513
2023-07-21,0.0014853923942885,-0.0029992295142338
2023-07-24,0.0001020489918593,0.0015973143281875
2023-07-25,0.0019399885405421,0.006777821434182
2023-07-26,-0.0003847330909719,-0.0033266362258638
2023-07-27,-0.0008932337054037,-0.0023838536012582
2023-07-28,0.0045253049871852,0.0182146018510702
2023-07-31,0.0010595763461572,0.0005216735234934
2023-08-01,-0.0010467568176839,-0.0023196635385804
2023-08-02,-0.0061445314738602,-0.0219441962069307
2023-08-03,-7.806881755125235e-05,-0.001602687418035
2023-08-04,-0.0016436210202144,-0.0046816082104457
2023-08-08,-0.0035659827042694,-0.0085025522683502
2023-08-09,-0.0014676593043073,-0.0109943596334487
2023-08-10,0.0007623404395996,0.0018480621617082
2023-08-11,-0.0015795042702448,-0.0063753948535952
2023-08-14,0.0024661530576359,0.0112219933340973
2023-08-15,-0.0036603187524851,-0.0106115738397566
2023-08-16,-0.0028479543259826,-0.0105888543287728
2023-08-17,-0.00321670346443,-0.0109230538923178
2023-08-18,0.000296083945984,-0.0012548836666861
2023-08-21,0.0035809714432114,0.016111340761552
2023-08-22,-0.0003172371334087,-0.0014288373860473
2023-08-23,0.0040201407875689,0.0157685996742857
2023-08-24,-0.0065802126110573,-0.0213756835423299
2023-08-25,0.0028575877307565,0.0077514407244785
2023-08-28,0.0024214608890202,0.0075269836547589
2023-08-29,0.0055815444154309,0.0218400240074887
2023-08-30,0.0016951363002737,0.0055766068669458
2023-08-31,0.0003633548809916,0.0029985983525464
