,0
2015-04-06,0.008181437697715621
2015-04-07,-0.0016982982383940692
2015-04-08,0.007939447356330565
2015-04-09,0.006282612116687902
2015-04-10,0.004100217752808666
2015-04-13,-0.0025056011210067286
2015-04-14,-0.002884318077982728
2015-04-15,0.006251774165679347
2015-04-16,-0.0013908897792674901
2015-04-17,-0.015600369179003648
2015-04-20,0.014998766719374723
2015-04-21,0.004275092736875319
2015-04-22,0.005459739821789489
2015-04-23,0.0037737574649796546
2015-04-24,0.013570320092519461
2015-04-27,-0.002533150187492117
2015-04-28,-0.0019952583747883113
2015-04-29,-0.006270373643350147
2015-04-30,-0.015729148207709764
2015-05-01,0.013193147563582697
2015-05-04,0.0016508665514287646
2015-05-05,-0.016296185182642753
2015-05-06,-0.00688698292906853
2015-05-07,0.005997818130096144
2015-05-08,0.012482581687505823
2015-05-11,-0.0038647037289920583
2015-05-12,-0.004525270375112411
2015-05-13,0.002041091824204422
2015-05-14,0.01462978216644939
2015-05-15,0.0
2015-05-18,0.0043802631507476875
2015-05-19,-0.0010904778107518887
2015-05-20,0.0006368942060823723
2015-05-21,0.00518140983703641
2015-05-22,-0.0009946672230722875
2015-05-26,-0.011496645820094242
2015-05-27,0.016117388544126143
2015-05-28,-0.002253265256570436
2015-05-29,-0.005961445050815528
2015-06-01,0.0033619488982266077
2015-06-02,-0.003169505308612708
2015-06-03,0.002998353917068375
2015-06-04,-0.007609010883996681
2015-06-05,-0.0023729818260784796
2015-06-08,-0.010155430962167089
2015-06-09,-0.0016639888648678491
2015-06-10,0.013702704461001858
2015-06-11,0.0014610612932992595
2015-06-12,-0.008207733013526286
2015-06-15,-0.004965652897494954
2015-06-16,0.005452478310334463
2015-06-17,0.0027572341494936925
2015-06-18,0.014573811027904782
2015-06-19,-0.004943972346377223
2015-06-22,0.007370994277754006
2015-06-23,0.00081286596197927
2015-06-24,-0.005144590117875492
2015-06-25,-0.0019962656355558828
2015-06-26,-0.006636087060027718
2015-06-29,-0.023611307467970466
2015-06-30,0.0035618364461971197
2015-07-01,0.00793812072777822
2015-07-02,0.000278342798032849
2015-07-06,-0.0023158980968163156
2015-07-07,0.002507061616876749
2015-07-08,-0.017412271183110617
2015-07-09,-0.0005657437018545819
2015-07-10,0.015278903760416185
2015-07-13,0.01755689133843452
2015-07-14,0.0065729212510650115
2015-07-15,0.0010884704861500172
2015-07-16,0.014132863019994835
2015-07-17,0.014740286040609174
2015-07-20,0.0034332594348378542
2015-07-21,-0.0006145017047503032
2015-07-22,-0.011324659225890432
2015-07-23,-0.003729265340367105
2015-07-24,-0.009803939585890542
2015-07-27,-0.008280758415111333
2015-07-28,0.008622086146752084
2015-07-29,0.0037797116903877104
2015-07-30,0.004750861127776007
2015-07-31,-0.001159764985694256
2015-08-03,-0.0031262340494505603
2015-08-04,-0.0018817854154163927
2015-08-05,0.0077208178563905605
2015-08-06,-0.016035987011205233
2015-08-07,-0.0012674614791925443
2015-08-10,0.011422153178009875
2015-08-11,-0.012816766312132133
2015-08-12,0.0034500418646417064
2015-08-13,-0.0016286783511004765
2015-08-14,0.0015408135058774253
2015-08-17,0.008324892781796489
2015-08-18,-0.00511533807204112
2015-08-19,-0.006584756362675526
2015-08-20,-0.027694360427957476
2015-08-21,-0.04370584717503567
2015-08-24,-0.03847655711980502
2015-08-25,-0.0037577820114500504
2015-08-26,0.05036195106135111
2015-08-27,0.02533247847312503
2015-08-28,-0.0001894105451705208
2015-08-31,-0.012403040482421468
2015-09-01,-0.031252952798476064
2015-09-02,0.028203879184253156
2015-09-03,-0.004908712989370789
2015-09-04,-0.011896431182329525
2015-09-08,0.028190902316524324
2015-09-09,-0.011233797045701821
2015-09-10,0.010879787095998683
2015-09-11,0.005524400943206498
2015-09-14,-0.0030309384635505143
2015-09-15,0.011781562559483705
2015-09-16,0.005634094516596244
2015-09-17,0.00037369193382263965
2015-09-18,-0.014222782088796793
2015-09-21,0.0031322847919006414
2015-09-22,-0.014951054088474969
2015-09-23,0.0007687234669475629
2015-09-24,-0.0036475654859827733
2015-09-25,-0.008477859109513264
2015-09-28,-0.028468515311425246
2015-09-29,-0.005200851239888449
2015-09-30,0.02302210974188834
2015-10-01,0.004520629708921753
2015-10-02,0.017511189942799543
2015-10-05,0.014325370302793017
2015-10-06,-0.004739243719086517
2015-10-07,0.005999828703938448
2015-10-08,0.0039762120525952405
2015-10-09,0.004526289369853442
2015-10-12,0.0024404739607730708
2015-10-13,-0.006461011151558282
2015-10-14,-0.001602376073313927
2015-10-15,0.016425801514645677
2015-10-16,0.004179492997001155
2015-10-19,0.005734384619423771
2015-10-20,-0.005149785670248375
2015-10-21,-0.00610129704661333
2015-10-22,0.02036830365683473
2015-10-23,0.027983107510417105
2015-10-26,0.000620700266336538
2015-10-27,0.0020382619595327167
2015-10-28,0.008312691548763684
2015-10-29,-0.0015789653328315278
2015-10-30,-0.004479569422448759
2015-11-02,0.011294146653222148
2015-11-03,0.0034901433029177475
2015-11-04,8.692149808320337e-05
2015-11-05,-0.0026952621886077166
2015-11-06,0.0006974775685004708
