,RL Agent,QQQ
2009-04-03,0.006448313029289431,0.018576723581166688
2009-04-06,-0.00525819310288555,-0.0024729317494673886
2009-04-07,-0.0270758134957771,-0.02634012229540006
2009-04-08,0.029577986674596362,0.01686818309567628
2009-04-09,0.03437797521675089,0.03098577815824588
2009-04-13,-0.009213724121799001,-0.0015182500694779222
2009-04-14,-0.005238589205512854,-0.012160851914776005
2009-04-15,-0.005295893477519353,-0.002770482651916595
2009-04-16,0.03308222322736936,0.025926117084203115
2009-04-17,0.00813607752456591,0.0021056630856870484
2009-04-20,-0.03924019830601798,-0.03212240045474801
2009-04-21,0.014859595754499001,0.013957647799129669
2009-04-22,0.01157648041595518,0.0030591827513584136
2009-04-23,-0.010665044014593334,0.00975858793231299
2009-04-24,0.019194955594879597,0.017517793546944604
2009-04-27,-0.014398324802340916,0.0011872206558867227
2009-04-28,-0.006731206689760426,-0.0074119507516005045
2009-04-29,0.012902159583779826,0.013739665111374366
2009-04-30,0.03530178643594058,0.010017693365715008
2009-05-01,0.008284836172686185,0.00262549631360387
2009-05-04,0.03632576322481111,0.019784852549194154
2009-05-05,-0.006915055273982627,-0.000855771456847565
2009-05-06,-0.0007211684242332556,0.0002854385627939493
2009-05-07,-0.04908394638387945,-0.023408843214979158
2009-05-08,-0.007766349996614151,0.0005847806331991112
2009-05-11,-0.004989627851894859,0.0035057320708251627
2009-05-12,-0.020215199769104315,-0.012227453533944943
2009-05-13,-0.044189554604602374,-0.026819434495916505
2009-05-14,0.020002148760083462,0.011205052031820317
2009-05-15,0.0017710066273922485,-0.0005993397562918945
2009-05-18,0.046541594365707185,0.02607182775937056
2009-05-19,0.015832925833670117,0.0046732444881087964
2009-05-20,-0.002036504063845483,-0.0034887902630010847
2009-05-21,-0.022584187786448755,-0.018377767207236273
2009-05-22,0.0008487783031032264,-0.003269031725478766
2009-05-26,0.0412496190720872,0.0372687658279236
2009-05-27,-0.01054314829653245,-0.006898476939404485
2009-05-28,0.01403455231314429,0.011577136184317105
2009-05-29,0.020288274523246805,0.012303553810144585
2009-06-01,0.04614505077438652,0.02854710459701315
2009-06-02,-0.014447299071210016,0.0013742498704487627
2009-06-03,-0.018961806000053986,-0.00301886199241852
2009-06-04,0.017930063025616783,0.011285785456912834
2009-06-05,-0.000818115701074569,0.0010886023222915764
2009-06-08,-0.0071520588133920995,-0.002990895228273449
2009-06-09,0.02446469038011266,0.007635725995397191
2009-06-10,-0.004319491055301493,-0.0035184918187075587
2009-06-11,0.005890306690775901,0.0
2009-06-12,-0.010117726370753938,-0.0046169733578893535
2009-06-15,-0.024868619602008635,-0.020463663330338666
2009-06-16,-0.018680674007164128,-0.00974957423631051
2009-06-17,-0.00027907003518600935,0.009563823318038622
2009-06-18,-0.005796019537863799,-0.0019503730700078936
2009-06-19,0.018797812163561405,0.010733836829073029
2009-06-22,-0.05047825695162501,-0.029867013687496113
2009-06-23,-0.0017439683551762673,-0.0022807544135160507
2009-06-24,0.01951077879669677,0.016857152485562077
2009-06-25,0.022062998376685662,0.01966863644249761
2009-06-26,0.00985186371704732,0.0022044658943871642
2009-06-29,0.000213294465937283,0.002199435402415295
2009-06-30,-0.0036908075800165608,-0.0019205239241425476
2009-07-01,0.0033329522787949044,0.0005498288272167695
2009-07-02,-0.035139502316132144,-0.021977621387360702
2009-07-06,-0.009093560357198332,-0.005338001411178905
2009-07-07,-0.028565447732178773,-0.024851215916471103
2009-07-08,0.005578154935322199,0.005213070773480322
2009-07-09,0.01425360774215246,0.0017283404147192538
2009-07-10,0.006086165050860981,0.004313839036376166
2009-07-13,0.026398668569373167,0.019186981459438757
2009-07-14,0.016821870183730794,0.003652846578959812
2009-07-15,0.02887189514081392,0.03359379240145044
2009-07-16,0.019720896847820826,0.011918007863245927
2009-07-17,0.006482231586064194,0.005353473561474198
2009-07-20,0.024035890682038496,0.009584588167829589
2009-07-21,0.0017363607766251255,0.00685667940712098
2009-07-22,0.020278243664989024,0.008381822117802029
2009-07-23,0.03819967037197887,0.022077372485058255
2009-07-24,0.0005373594420034078,-0.007623715656566832
2009-07-27,0.0068262081125527,0.007682283199271334
2009-07-28,0.0031258751367712126,-0.006860941453500913
2009-07-29,-0.0148725284994326,0.0066524747505631865
2009-07-30,0.015481020666222766,0.005845991201255174
2009-07-31,0.0038483103317004178,-0.0030319103559981464
2009-08-03,0.025864082775332437,0.014955536012689397
2009-08-04,0.008803841452572502,0.0
2009-08-05,0.006113071637141001,-0.007741737067161858
2009-08-06,-0.013186811796027535,-0.008809849484834875
2009-08-07,0.027955214869965526,0.012696546863799618
2009-08-10,-0.004971570247137949,-0.007021264644280212
2009-08-11,-0.007351168933796107,-0.008585495423906853
2009-08-12,0.021929597769946286,0.015537409539426728
2009-08-13,0.007281121978853755,0.005517925309536098
2009-08-14,-0.023656700000623566,-0.011473797340927128
2009-08-17,-0.042278770158099506,-0.029018821671814132
2009-08-18,0.024437186247277025,0.014293004709398094
2009-08-19,0.004778135842552805,0.006917982480819207
2009-08-20,0.011634918055669892,0.011704440289515228
2009-08-21,0.021014466432378,0.013330115931617703
2009-08-24,-0.01120402426413028,-0.000992721498799698
2009-08-25,0.010226662793589839,0.002981342607941029
2009-08-26,-0.0016904824279233331,-0.0017339288614939274
2009-08-27,0.007829375608006155,0.002481515315491345
2009-08-28,0.004927234905684885,0.0009899093950211935
2009-08-31,-0.0167374704919149,-0.010138414348469849
2009-09-01,-0.0262115146316543,-0.018735633093787785
2009-09-02,-0.0014591991550225118,-0.000763909157778353
2009-09-03,0.013964239744711556,0.006623888090221408
2009-09-04,0.028381669971200306,0.021513576145256286
2009-09-08,0.018487349196660553,0.009415479158963125
2009-09-09,0.027742717806806833,0.008591013691219063
2009-09-10,0.013329536243488592,0.00949165889065684
2009-09-11,-0.005349893207571061,0.0009641352713509743
2009-09-14,0.013994914580103908,0.003853462429377341
2009-09-15,0.014825461332659877,0.003119170364038082
2009-09-16,0.0120439412110991,0.014589462934079922
2009-09-17,-0.007379779948559973,-0.00023592620800905184
2009-09-18,0.008268586563284224,0.001675741176649037
2009-09-21,-0.0005335979656062879,0.0030637718945005776
2009-09-22,0.013293125857642923,0.0018786302989013404
2009-09-23,-0.010667046133926482,-0.004688748518980379
2009-09-24,-0.022973054027771903,-0.008952060025100517
2009-09-25,-0.010901964178699668,-0.008794846248525445
2009-09-28,0.022188477634238153,0.017026460592951764
2009-09-29,-0.0033791175775226825,-0.004479941810104915
2009-09-30,0.00201237724717388,0.0007106520430359975
2009-10-01,-0.043011783526618726,-0.029585901035385276
2009-10-02,-0.005131350360267266,-0.0029268714314911737
2009-10-05,0.020989392732061674,0.008072550563952285
2009-10-06,0.022387753490375743,0.017713822547245295
2009-10-07,-0.004831672251641061,0.0028610625024374503
2009-10-08,0.011131588868933203,0.004279820678430246
2009-10-09,0.007460200680567717,0.005682109162947535
2009-10-12,0.006487010114394356,0.0021187002048528303
2009-10-13,-0.00048265764820879024,0.0002343510994669007
2009-10-14,0.020869763372012327,0.013621396147154519
2009-10-15,-0.007501448501043288,-0.002316264368922627
2009-10-16,-0.02174471431600896,-0.006502884566294109
2009-10-19,0.016665647952859276,0.010051168501268526
2009-10-20,-0.0040774031098277375,0.00023179593003797017
2009-10-21,-0.007650760308850286,-0.0018512927105576171
2009-10-22,0.00978143296921489,0.003940401704497276
2009-10-23,-0.0029031776686258798,-0.0041554860171494346
2009-10-26,-0.0003907624768655906,-0.00324575798016169
2009-10-27,-0.031610917815704576,-0.015120305842549975
2009-10-28,-0.03050024658830715,-0.022437677445081627
2009-10-29,0.020854257134836338,0.016912636951089688
2009-10-30,-0.032447633214136504,-0.02684688130981694
2009-11-02,0.008460250708734641,0.004150440339553585
2009-11-03,0.00931251515115538,0.003160175418492006
2009-11-04,-0.005476732617563356,0.0016966986519544314
2009-11-05,0.02968022527940004,0.02467950095467808
2009-11-06,0.008001696283571691,0.005903125576203427
2009-11-09,0.018231366864873384,0.021361097134600326
2009-11-10,0.012803647927846194,0.002528335138805904
2009-11-11,0.005182484125918313,0.006419503954294248
2009-11-12,-0.0012446306637701678,-0.005694900329478947
2009-11-13,0.011227721828398467,0.008247339813124421
