date,RL Agent,QQQ
2009-03-31,1.0265110150228725,1.041427028470891
2009-04-01,1.0386722036329197,1.0617573182472018
2009-04-02,1.079229606745013,1.117760181698352
2009-04-03,1.064945274049447,1.1377064311101943
2009-04-06,1.0490351545367969,1.1012662160400588
2009-04-07,1.0378188637918289,1.0740315470424973
2009-04-08,1.0428228131269892,1.0932105943926846
2009-04-09,1.0719969415437647,1.1269662298665164
2009-04-14,1.0873787720344288,1.1300346615414427
2009-04-15,1.0803822055526378,1.1430768455417775
2009-04-16,1.0943153426532517,1.1549681009257329
2009-04-17,1.1164488868345315,1.153816670213763
2009-04-20,1.0628111943274516,1.0866900044881074
2009-04-21,1.0674637026701768,1.115842176544216
2009-04-22,1.1003409187579822,1.110855990762948
2009-04-23,1.092449876965364,1.136172152510783
2009-04-24,1.12375843497536,1.1687768593682353
2009-04-27,1.1193774709412847,1.142309769004021
2009-04-28,1.0924528148059791,1.1365552514460204
2009-04-29,1.1177847983980789,1.1714618155362317
2009-04-30,1.1340142844720313,1.1860379015642857
2009-05-04,1.1637785344173885,1.2443424967242975
2009-05-05,1.157065581145793,1.226697979021317
2009-05-06,1.165576935027897,1.2570008286460106
2009-05-07,1.1585912402875886,1.2370540771385783
2009-05-08,1.19195352874606,1.296893704041387
2009-05-11,1.166365962384798,1.2639050195814154
2009-05-12,1.1524397177163619,1.2692750574413054
2009-05-13,1.0902224581299669,1.2224784932061141
2009-05-14,1.0964998708755513,1.2362873771725136
2009-05-15,1.1114865149456767,1.2155735491273243
2009-05-18,1.1490151996801954,1.2761797504723003
2009-05-19,1.1857353114935498,1.2896051589317699
2009-05-20,1.1989758258840484,1.3022634908534825
2009-05-21,1.162285204385646,1.300729337777968
2009-05-22,1.1796845225985273,1.3130036920971606
2009-05-25,1.1825738862340585,1.3130036920971606
2009-05-26,1.1926926216496965,1.3425394651840965
2009-05-27,1.2042007439512874,1.3103184848813691
2009-05-28,1.185620399148304,1.3348680721870372
2009-05-29,1.1855870224722493,1.3532796664277744
2009-06-01,1.2378633115280107,1.3897205091173974
2009-06-02,1.2375772153190316,1.4050631695876186
2009-06-03,1.2135911538406903,1.3594167808254216
2009-06-04,1.2110701198759504,1.3743767189320983
2009-06-05,1.222642831687484,1.349827759245918
2009-06-08,1.1989559642181946,1.340238110046927
2009-06-09,1.1970642791620998,1.3617190146298737
2009-06-10,1.212746907674505,1.3525129664617097
2009-06-11,1.2254029206290902,1.37054095967162
2009-06-12,1.2149200844146177,1.3693901565791382
2009-06-15,1.1687665785061467,1.3030308184390345
2009-06-16,1.1600568236183728,1.2884546068870828
2009-06-17,1.126387999356867,1.2876877813971208
2009-06-18,1.1419680473521845,1.2949749457438655
2009-06-19,1.1538318825024847,1.3097206145574718
2009-06-22,1.1155378410850425,1.268717856860205
2009-06-23,1.1044222542021436,1.2856709889356341
2009-06-24,1.1391880824639065,1.2959213959311813
2009-06-25,1.1294084583351296,1.3199710215530187
2009-06-26,1.1210400878813878,1.3053837638980852
2009-06-29,1.143981952413181,1.326279225022989
2009-06-30,1.1251433258673171,1.3128745280066105
2009-07-01,1.1458731334036838,1.3349530518656594
2009-07-02,1.1112947593036604,1.2911905257574732
2009-07-03,1.1182964013356016,1.2911905257574732
2009-07-06,1.0995539862979034,1.284094032211065
2009-07-07,1.0960783002607726,1.2462451879629373
2009-07-08,1.07426777356962,1.2359947809673901
2009-07-09,1.0898716992426298,1.260832947713461
2009-07-10,1.078978014758782,1.2442744627718412
2009-07-13,1.1121102532618183,1.2809401187619263
2009-07-14,1.134204713205478,1.2876423417462182
2009-07-15,1.1809514462149397,1.3467804155857765
