date,RMS.PA,LIN.DE,BNP.PA,VOW3.DE,ELE.MC,AI.PA,WKL.AS,REP.MC,SAN.PA,ADYEN.AS,AIR.PA,BAS.DE,CA.PA,ALO.PA,GLE.PA,ARGX.BR,SGO.PA,TIT.MI,DBK.DE,EL.PA,AD.AS,INGA.AS,RNO.PA,OR.PA,DTE.DE,TEF.MC,SAP.DE,CS.PA,IFX.DE,AGS.BR,DB1.DE,ADS.DE,AGN.AS,ITX.MC,FRE.DE,ENR.DE,RACE.MI,ENEL.MI,SAF.PA,ISP.MI,PHIA.AS,ALV.DE,MBG.DE,BN.PA,G.MI,SAN.MC,BBVA.MC,RWE.DE,ABI.BR,PRX.AS,ASML.AS,ACA.PA,BMW.DE,MUV2.DE,ORA.PA,MC.PA,RHM.DE,MT.AS,DHL.DE,ENGI.PA,KNEBV.HE,UCG.MI,TTE.PA,BAYN.DE,RI.PA,ENI.MI,NOKIA.HE,EOAN.DE,UMG.AS,AMS.MC,VOW.DE,DG.PA,VNA.DE,KER.PA,SU.PA,STLAM.MI,VIV.PA,IBE.MC,SIE.DE
2012-03-30,216.11668395996097,52.62532043457031,17.723451614379883,69.59764099121094,3.366147041320801,40.2591667175293,10.123701095581056,7.400662422180176,33.772457122802734,,24.979249954223633,33.50808334350586,11.264862060546877,21.450267791748047,12.689367294311523,,22.913957595825195,0.7691231966018677,24.82355499267578,54.107513427734375,6.384520530700684,3.424931287765503,26.79180145263672,73.30005645751953,4.991661071777344,4.732942581176758,41.7231330871582,5.874066352844238,6.462516784667969,6.86022424697876,33.746971130371094,49.35590362548828,2.0675110816955566,9.764809608459473,20.84757423400879,,,1.294894814491272,22.633743286132812,0.5878278017044067,9.670105934143066,45.97797775268555,16.461463928222656,34.59016036987305,5.998745918273926,2.6703906059265137,2.832735061645508,22.088144302368164,39.75928497314453,,42.2902717590332,2.310941696166992,35.179176330566406,61.82169723510742,4.657003879547119,98.80734252929688,33.14292907714844,23.716943740844727,13.097094535827637,7.69943904876709,12.275431632995604,12.815053939819336,17.057437896728516,35.50206756591797,56.82399368286133,7.256134986877441,2.6659045219421387,8.281997680664062,,11.402389526367188,69.14543151855469,23.911399841308594,,85.19464874267578,34.19606399536133,1.450649976730347,1.3808729648590088,2.201537847518921,41.614688873291016
2012-04-02,217.87025451660156,52.62532043457031,17.78572654724121,70.62696838378906,3.3616414070129395,41.18146133422851,10.134395599365234,7.394761562347412,34.19584655761719,,25.17856216430664,34.0291748046875,11.36513328552246,22.091724395751953,12.669149398803713,,22.79078483581543,0.7751623392105103,24.973276138305664,55.36244201660156,6.498199462890625,3.4534411430358887,26.439321517944336,73.6963119506836,5.03645133972168,4.756057262420654,42.40045166015625,5.897694110870361,6.62774658203125,6.947640419006348,34.44892120361328,51.522701263427734,2.0848894119262695,9.994583129882812,21.56878662109375,,,1.279616117477417,23.05676651000977,0.582579493522644,9.581040382385254,46.69227981567383,16.801910400390625,35.053131103515625,5.957518577575684,2.674555778503418,2.8360586166381836,22.0758056640625,39.97703552246094,,43.11960983276367,2.292592763900757,36.107818603515625,62.806026458740234,4.690553188323975,101.26123809814452,34.19556427001953,23.816246032714844,13.450946807861328,7.780924320220947,12.38416862487793,12.630812644958496,17.45220184326172,36.24253845214844,57.46181869506836,7.24788761138916,2.6554555892944336,8.332722663879395,,11.543408393859863,70.54666137695312,23.773801803588867,,86.8457260131836,34.57997131347656,1.4328786134719849,1.401445388793945,2.1958494186401367,42.082637786865234
2012-04-03,218.89675903320312,52.62532043457031,17.28752326965332,70.2310791015625,3.288414239883423,40.9398078918457,10.038150787353516,7.184269428253174,33.71445846557617,,25.3575382232666,33.559173583984375,11.13638973236084,21.65186882019043,12.198314666748049,,22.27071189880371,0.7527313828468323,24.22134780883789,55.30577087402344,6.473621368408203,3.322408437728882,26.43593406677246,73.46647644042969,5.001614093780518,4.638552665710449,41.7868766784668,5.739383697509766,6.642922401428223,6.731179237365723,34.308528900146484,51.0084114074707,2.0243144035339355,9.925246238708496,21.55794334411621,,,1.256697416305542,22.736419677734375,0.5550249218940735,9.476066589355469,46.33255386352539,16.66354751586914,34.84149169921875,5.777144432067871,2.569035530090332,2.7078802585601807,21.89999008178711,40.23106002807617,,42.53849411010742,2.2196943759918213,35.471336364746094,62.39588165283203,4.587810039520264,99.689208984375,34.59870147705078,23.137672424316406,13.237728118896484,7.572239875793457,12.354779243469238,12.003026008605955,17.126571655273438,36.303123474121094,56.97620391845703,7.239634990692139,2.6384754180908203,8.196687698364258,,11.563552856445312,69.45999145507812,23.23870086669922,,86.11923217773438,33.770263671875,1.42168927192688,1.3808729648590088,2.1410300731658936,41.70277404785156
2012-04-04,212.99447631835935,52.62532043457031,16.53524398803711,68.30440521240234,3.179137945175171,40.06180953979492,9.571175575256348,7.081974506378174,33.088077545166016,,24.70671844482422,32.465904235839844,10.68830108642578,20.332304000854492,11.7708101272583,,21.405065536499023,0.7428099513053894,23.369609832763672,53.98606872558594,6.356869220733643,3.1447741985321045,25.25648498535156,72.26979064941406,4.89378547668457,4.571131706237793,40.838623046875,5.536176681518555,6.2618818283081055,6.456437587738037,33.79377365112305,49.3053092956543,1.9453669786453247,9.680512428283691,20.9343318939209,,,1.2385536432266235,22.12447166442871,0.5454028248786926,9.215228080749512,44.74462127685547,16.277587890625,34.35206604003906,5.72045373916626,2.503779888153076,2.6632556915283203,21.554521560668945,39.258487701416016,,41.13371276855469,2.104147434234619,34.72528076171875,60.75532913208008,4.474581718444824,97.31201934814452,33.172794342041016,22.252220153808594,12.82036304473877,7.393369197845459,11.922774314880373,11.64819049835205,16.910232543945312,35.25300598144531,55.1569709777832,7.070503234863281,2.5143885612487793,7.98687219619751,,11.192874908447266,66.88634490966797,22.633272171020508,,83.64264678955078,32.395164489746094,1.356528639793396,1.3442435264587402,2.084660530090332,40.69529724121094
2012-04-05,215.34683227539065,52.62532043457031,16.378313064575195,68.06686401367188,3.128443956375122,39.7516975402832,9.542657852172852,7.115415573120117,32.75749206542969,,24.962976455688477,32.430145263671875,10.71963596343994,20.519243240356445,11.684155464172363,,21.43585777282715,0.7333199381828308,23.39622688293457,53.82414627075195,6.310783386230469,3.185344934463501,25.74114418029785,72.43621826171875,4.866689682006836,4.58268928527832,40.46410369873047,5.5196380615234375,6.290543079376221,6.41480827331543,33.579837799072266,50.08940887451172,1.9443738460540771,9.740334510803224,20.69301986694336,,,1.231869101524353,22.058757781982425,0.540154218673706,9.21841049194336,44.54420852661133,16.585277557373047,34.14704132080078,5.689533710479736,2.503779888153076,2.659932851791382,21.46815490722656,39.01897048950195,,41.61326217651367,2.062490463256836,34.84006118774414,60.97407150268555,4.455710411071777,98.92237854003906,33.430355072021484,22.723907470703125,12.843046188354492,7.395355701446533,12.055021286010742,11.286529541015623,17.044048309326172,35.003936767578125,55.63533782958984,7.095256328582764,2.5405120849609375,7.954591274261475,,11.265400886535645,67.31529235839844,22.703596115112305,,84.17098999023438,32.99895095825195,1.406551480293274,1.3352117538452148,2.0686287879943848,40.67328643798828
2012-04-10,209.91505432128903,52.62532043457031,15.44169807434082,66.03462982177734,3.0822560787200928,39.34491729736328,9.378680229187012,7.0504984855651855,32.31669998168945,,24.18199348449707,31.679162979125977,10.221412658691406,19.07505226135254,10.959131240844728,,20.525732040405273,0.7104576230049133,22.421384811401367,53.81604766845703,6.255479335784912,2.9693338871002197,24.239715576171875,71.10476684570312,4.800332546234131,4.449772834777832,39.88240432739258,5.250271797180176,6.007291793823242,6.24413537979126,32.847808837890625,48.92591094970703,1.816768765449524,9.454814910888672,20.226667404174805,,,1.1917616128921509,21.590559005737305,0.4972918033599853,8.785799026489258,42.910030364990234,15.795777320861816,33.06898880004883,5.416394233703613,2.406590461730957,2.563560962677002,21.162792205810547,38.98994064331055,,41.150634765625,1.9975266456604004,33.95314025878906,59.68897247314453,4.388613224029541,96.39179229736328,32.064170837402344,21.366762161254883,12.79314422607422,7.24232292175293,11.75526237487793,10.372143745422363,16.564531326293945,34.122100830078125,54.533653259277344,6.814743995666504,2.497407913208008,7.811639308929443,,11.031713485717772,65.14199829101562,21.850492477416992,,82.42088317871094,31.609888076782227,1.3163793087005615,1.306109070777893,2.0091559886932373,39.89152908325195
2012-04-11,209.7439422607422,52.62532043457031,15.571226119995115,67.98770141601562,3.1577346324920654,39.25228500366211,9.464234352111816,7.129186630249023,32.12530517578125,,24.43418884277344,32.026554107666016,10.077272415161133,19.947429656982425,10.959131240844728,,20.84735870361328,0.7134771943092346,22.94373893737793,53.27360153198242,6.310783386230469,3.0493786334991455,24.56169319152832,71.65953826904297,4.840699672698975,4.538383483886719,40.18519973754883,5.297529697418213,6.012349605560303,6.269111633300781,32.76090621948242,49.2884521484375,1.8485456705093384,9.502399444580078,20.02873992919922,,,1.1984463930130005,21.717876434326172,0.5244088768959045,8.75399112701416,43.25433349609375,15.985413551330566,33.373226165771484,5.493697166442871,2.4542603492736816,2.660407543182373,21.24607276916504,39.3746223449707,,40.76699447631836,2.027280569076538,34.803531646728516,60.64596176147461,4.415871620178223,97.54208374023438,32.418785095214844,21.91292953491211,12.838509559631348,7.325795650482178,11.86399745941162,10.938517570495604,16.571226119995117,34.458683013916016,55.004764556884766,6.78587007522583,2.135596990585327,7.899255752563477,,11.277484893798828,67.05792236328125,22.119571685791016,,83.70870208740234,31.937963485717773,1.3407320976257324,1.3126323223114014,2.0479423999786377,40.1502685546875
2012-04-12,213.8926239013672,52.62532043457031,15.979755401611328,69.28093719482422,3.161113739013672,39.82419204711914,9.67455005645752,7.0662360191345215,32.43849182128906,,25.13788414001465,32.465904235839844,10.13680934906006,20.39828109741211,10.918691635131836,,20.97737693786621,0.7134771943092346,23.39622688293457,53.63792419433594,6.316927433013916,3.0943357944488525,25.320880889892575,72.19052124023438,4.827429294586182,4.470963001251221,40.3764533996582,5.323521137237549,6.358827114105225,6.344041347503662,32.97483444213867,50.19901657104492,1.85251784324646,9.628847122192385,20.41646194458008,,,1.188896894454956,21.984834671020508,0.5344683527946472,8.95757007598877,43.20294952392578,16.165369033813477,33.63777542114258,5.529771327972412,2.4204752445220947,2.612933397293091,21.3632869720459,39.70122146606445,,41.91226959228515,2.041166305541992,35.8156623840332,61.00141525268555,4.355064392089844,99.61253356933594,33.090675354003906,22.748733520507812,13.038118362426758,7.297970771789551,12.246042251586914,11.013578414916992,16.522167205810547,34.86257553100586,55.73683166503906,6.794118881225586,1.982775330543518,7.87158727645874,,11.341952323913574,67.97300720214844,22.23883056640625,,82.91618347167969,33.183929443359375,1.363110899925232,1.2895506620407104,2.0169131755828857,40.19432067871094
2012-04-13,211.88243103027344,52.62532043457031,15.145267486572266,67.98770141601562,3.096900224685669,38.80522918701172,9.432153701782228,6.873450756072998,32.07310485839844,,24.58469009399414,31.485034942626953,9.741990089416504,19.738496780395508,10.286099433898926,,20.45730209350586,0.6880267262458801,22.644302368164062,52.81211471557617,6.286203384399414,2.9649477005004883,24.37190055847168,73.02268981933594,4.732871055603027,4.338047981262207,39.79475021362305,5.122677803039551,6.216357707977295,6.1150898933410645,31.530826568603516,49.145118713378906,1.7904528379440308,9.355561256408691,19.882328033447266,,,1.1592938899993896,21.29896545410156,0.508663535118103,8.795341491699219,42.0775260925293,15.594524383544922,33.240943908691406,5.303014755249023,2.348005533218384,2.5312793254852295,21.027070999145508,39.28025817871094,,41.985626220703125,1.9375214576721191,35.2156867980957,59.38819885253906,4.241837024688721,97.50373840332033,32.70246887207031,21.83845329284668,12.729631423950195,7.138971328735352,12.034448623657228,10.351673126220703,16.2455997467041,33.99421310424805,54.93229675292969,6.662113189697266,1.9997549057006836,7.675604343414307,,11.225110054016112,67.05792236328125,21.303163528442383,,80.63772583007812,32.0461540222168,1.3124297857284546,1.2729922533035278,1.9600260257720947,39.412559509277344
2012-04-16,214.063720703125,52.62532043457031,14.447790145874023,69.14897155761719,3.1002798080444336,39.663089752197266,9.503443717956545,6.877383708953857,32.247100830078125,,24.950775146484375,32.1134033203125,9.654253005981444,19.745830535888672,9.87592601776123,,20.72418212890625,0.701830267906189,22.517871856689453,53.81604766845703,6.323071479797363,2.896416187286377,24.399009704589844,73.48233795166016,4.729000568389893,4.330342769622803,39.045711517333984,5.056517124176025,6.275369167327881,5.90695333480835,31.771488189697266,50.10626983642578,1.7681092023849487,9.48200798034668,19.996204376220703,,,1.163113713264465,21.42217445373535,0.5042897462844849,8.801705360412598,42.139190673828125,15.807385444641112,34.11396789550781,5.308169364929199,2.333028793334961,2.5016660690307617,21.529848098754883,39.91896438598633,,42.4482421875,1.8442901372909544,35.84695816040039,59.68897247314453,4.2292561531066895,99.91927337646484,32.7248649597168,21.75570297241211,12.670656204223633,7.343683242797852,12.204898834228516,10.303903579711914,16.49540138244629,34.29039764404297,55.80928421020508,6.765241622924805,1.9566514492034912,7.781665802001953,,11.168700218200684,67.51545715332031,21.35208511352539,,80.67073822021484,32.28348922729492,1.326251983642578,1.268978476524353,1.9600260257720947,39.495140075683594
2012-04-17,214.063720703125,52.62532043457031,15.43920612335205,70.25747680664062,3.1746323108673096,40.06180953979492,9.621081352233888,6.460333824157715,32.91987609863281,,25.190765380859375,33.49786376953125,10.092941284179688,20.530237197875977,10.72515869140625,,22.058574676513672,0.7182221412658691,23.53596305847168,53.83224868774414,6.467476844787598,3.0745980739593506,25.10057830810547,74.2431640625,4.813051700592041,4.4536261558532715,39.444129943847656,5.2313690185546875,6.3782172203063965,6.077624797821045,33.034996032714844,50.856651306152344,1.8599658012390137,9.70090675354004,20.22124481201172,,,1.1974912881851196,21.64395523071289,0.5449654459953308,9.091171264648438,43.55752944946289,16.430469512939453,35.106040954589844,5.514310836791992,2.4204750061035156,2.595362424850464,22.060379028320312,40.14395523071289,,42.786746978759766,1.98116135597229,36.51997756958008,62.34120178222656,4.361355304718018,100.07263946533205,33.5050048828125,22.69080924987793,13.13792324066162,7.57422924041748,12.431187629699709,11.04087257385254,16.711732864379883,35.57612228393555,56.67903518676758,6.942624568939209,2.0128173828125,7.931534767150879,,11.583701133728027,68.45913696289062,22.248001098632812,,84.10497283935547,33.7877197265625,1.3749581575393677,1.3015931844711304,2.017430067062378,40.155784606933594
2012-04-18,217.10040283203125,52.62532043457031,14.945987701416016,69.41289520263672,3.002270221710205,39.61476135253906,9.51770305633545,6.059021472930908,32.62408447265625,,24.926366806030273,33.063629150390625,9.8829984664917,19.69451332092285,10.187891006469728,,21.504289627075195,0.7160652875900269,23.050209045410156,53.76747512817383,6.393738746643066,3.035673141479492,24.74131965637207,74.30655670166016,4.7422709465026855,4.26870059967041,39.56764602661133,5.120315074920654,6.387490272521973,5.873650074005127,32.37649917602539,50.494102478027344,1.8172651529312136,9.424903869628906,20.055850982666016,,,1.164068579673767,21.105934143066406,0.5165361166000366,8.916218757629395,43.18238830566406,16.265993118286133,35.6351432800293,5.339089393615723,2.3228821754455566,2.515744209289551,21.95242500305176,40.666542053222656,,42.11537551879883,1.894872784614563,36.22781753540039,61.95840835571289,4.294257640838623,96.77522277832033,32.97868728637695,22.103260040283203,12.9473876953125,7.480818271636963,12.260738372802734,10.501794815063477,16.647056579589844,35.3607063293457,57.18642044067383,6.855996608734131,1.9775505065917969,7.839307308197021,,11.515204429626465,67.8586196899414,21.55083465576172,,80.86885833740234,33.218833923339844,1.3150631189346311,1.2800171375274658,1.8586632013320925,39.164825439453125
