date,close,high,low,open,volume
2003-06-11,14.306096076965332,14.306096076965332,14.13127679004087,14.13127679004087,148600
2003-06-12,14.422639846801758,14.45177623286432,14.388646315794919,14.417783628086495,109500
2003-06-13,14.247812271118164,14.451768719985585,14.233243622546015,14.451768719985585,14700
2003-06-16,14.602315902709961,14.602315902709961,14.442064383497096,14.442064383497096,15300
2003-06-17,14.616880416870117,14.68486560992632,14.582887820342016,14.68486560992632,53800
2003-06-18,14.553752899169922,14.64116297669155,14.548896680837727,14.558609117502117,42700
2003-06-19,14.36436653137207,14.446920399274227,14.36436653137207,14.446920399274227,132800
2003-06-20,14.289390563964844,14.476825282836904,14.274593729861447,14.46696009957087,67600
2003-06-23,14.008243560791016,14.131555565623325,13.949054325317233,14.12662297253452,10900
2003-06-24,13.958910942077637,14.047695687562898,13.90958691973731,13.90958691973731,3600
2003-06-25,13.884922981262207,14.136479428665815,13.879990391219547,13.983572900524727,56400
2003-06-26,13.958910942077637,13.963843532470753,13.855329366208444,13.899721738951076,7400
2003-06-27,13.756683349609375,13.919455115660556,13.756683349609375,13.889860505686437,45100
2003-06-30,13.78627872467041,13.95891473131556,13.756683174277805,13.909590695585903,31500
2003-07-01,13.74189281463623,13.74189281463623,13.529795974200738,13.638310221048519,25200
2003-07-02,13.973711013793945,13.973711013793945,13.806006675999951,13.810939267205136,5200
2003-07-03,13.722156524658203,13.771481503166683,13.722156524658203,13.736954300449462,6900
2003-07-07,14.047700881958008,14.047700881958008,13.860267081689585,13.884929101978983,27400
2003-07-08,13.998373031616211,13.998373031616211,13.889858847468771,13.958913242762998,10600
2003-07-09,13.939186096191406,13.939186096191406,13.855333913578676,13.879995932843002,7900
2003-07-10,13.73202133178711,13.7566833499669,13.73202133178711,13.751750758171804,2300
2003-07-11,13.894794464111328,13.894794464111328,13.776415071775899,13.776415071775899,22068500
2003-07-14,13.944119453430176,14.082228274162722,13.944119453430176,14.082228274162722,1300
2003-07-15,13.830668449401855,14.175941337081264,13.830668449401855,14.175941337081264,4100
2003-07-16,13.825733184814453,13.884922381177617,13.791205056008074,13.884922381177617,1700
2003-07-17,13.505123138427734,13.61363824680135,13.505123138427734,13.564313283067474,17200
2003-07-18,13.884922981262207,13.884922981262207,13.648164303986585,13.697489263617845,171800
2003-07-21,13.564314842224121,13.6235049936675,13.5347202369002,13.6235049936675,181500
2003-07-22,13.74189281463623,13.74189281463623,13.623513379676075,13.623513379676075,27500
2003-07-23,13.756683349609375,13.78627890037918,13.756683349609375,13.78627890037918,33500
2003-07-24,13.944119453430176,14.097026051010829,13.944119453430176,14.01317386379645,40100
2003-07-25,14.082234382629395,14.082234382629395,13.924395124299926,14.057572351313986,102100
2003-07-28,14.156214714050293,14.175944140289824,14.126619163497475,14.175944140289824,163700
2003-07-29,14.008243560791016,14.215407766541132,14.008243560791016,14.215407766541132,3700
2003-07-30,14.023037910461426,14.047699929077956,14.023037910461426,14.027970502343873,1400
2003-07-31,13.884922981262207,14.1512771987938,13.884922981262207,14.1512771987938,76100
2003-08-01,13.870131492614746,13.870131492614746,13.815873922048983,13.815873922048983,82500
2003-08-04,13.90959358215332,13.934255605136098,13.746821784397724,13.934255605136098,47100
2003-08-05,14.008243560791016,14.042770771616713,13.968783756876515,13.97371634996532,30300
2003-08-06,13.835607528686523,13.835607528686523,13.751755321933441,13.796147722026014,3900
2003-08-07,13.78627872467041,13.82573851773154,13.722155972948775,13.756683174277805,2300
2003-08-08,13.796148300170898,13.939190693307117,13.796148300170898,13.939190693307117,5500
2003-08-11,13.968782424926758,13.968782424926758,13.894795417241362,13.894795417241362,2000
2003-08-12,14.087156295776367,14.087156295776367,13.983574713834672,14.013169317132945,151000
2003-08-13,14.072359085083008,14.072359085083008,14.072359085083008,14.072359085083008,400
2003-08-14,14.254859924316406,14.269657695645469,14.097020793321455,14.097020793321455,45700
2003-08-15,14.452156066894531,14.452156066894531,14.254857190982419,14.3535070993361,1100
2003-08-18,14.230202674865723,14.230202674865723,14.220337490678412,14.220337490678412,1100
2003-08-19,14.21047306060791,14.279528412787936,14.175945854915794,14.279528412787936,201300
2003-08-20,14.156214714050293,14.195674507325036,14.111822329016746,14.11675492077555,122700
2003-08-21,14.008243560791016,14.205542580363522,14.008243560791016,14.205542580363522,199600
2003-08-22,13.939186096191406,14.111823053428882,13.939186096191406,14.111823053428882,18100
2003-08-25,13.904651641845703,13.958908244092402,13.904651641845703,13.958908244092402,2800
2003-08-26,13.815876007080078,13.815876007080078,13.667901048876915,13.73202381300371,84200
2003-08-27,13.855329513549805,13.855329513549805,13.80107195944395,13.84053174221309,5100
2003-08-28,14.008243560791016,14.008243560791016,13.944121732228428,13.949054325317233,44800
2003-08-29,13.993441581726074,14.008238414760825,13.899724229058421,13.973711216618952,26600
2003-09-02,14.027973175048828,14.08222981450168,14.027973175048828,14.08222981450168,20300
2003-09-03,14.220331192016602,14.254858380583189,14.220331192016602,14.230196371834293,4200
2003-09-04,14.368317604064941,14.368317604064941,14.235141324052364,14.235141324052364,2200
2003-09-05,14.373247146606445,14.373247146606445,14.289394944729501,14.289394944729501,3900
2003-09-08,14.531084060668945,14.560679614848947,14.462029649173868,14.466962241537201,4200
2003-09-09,14.491620063781738,14.511350427518432,14.432430854162703,14.44229603603105,12000
2003-09-10,14.269668579101562,14.318993580356452,14.24007395466709,14.28939801512583,46900
2003-09-11,14.368317604064941,14.368317604064941,14.284465384384946,14.284465384384946,3300
2003-09-12,14.284455299377441,14.284455299377441,14.225266092448217,14.225266092448217,600
2003-09-15,14.368317604064941,14.388047980834891,14.368317604064941,14.383115386642404,17200
2003-09-16,14.35351276397705,14.388039963288488,14.35351276397705,14.378174780400757,27000
2003-09-17,14.432439804077148,14.476832209218019,14.422574616091154,14.476832209218019,127000
2003-09-18,14.634669303894043,14.634669303894043,14.565614879728777,14.57547912546955,4200
2003-09-19,14.590267181396484,14.609997541320409,14.536009632401031,14.600132361358447,302300
2003-09-22,14.357264518737793,14.357264518737793,14.29777361882408,14.29777361882408,600
2003-09-23,14.203574180603027,14.248192814479758,14.178786470933959,14.203574180603027,70000
2003-09-24,13.886285781860352,14.312641160308447,13.886285781860352,14.312641160308447,390300
2003-09-25,14.069714546203613,14.074672275940218,14.069714546203613,14.074672275940218,600
2003-09-26,13.901162147521973,13.965610769271395,13.886288952230268,13.935865324278634,59800
2003-09-29,14.005269050598145,14.010226781432044,13.930904979270585,13.965608149517415,255000
2003-09-30,13.871413230895996,14.089548660831042,13.831752329597848,14.089548660831042,361600
2003-10-01,14.282898902893066,14.282898902893066,14.020145722619572,14.020145722619572,163900
2003-10-02,14.163910865783691,14.198614031646935,14.144080890543416,14.144080890543416,53000
2003-10-03,14.377093315124512,14.570440129532,14.377093315124512,14.377093315124512,324700
2003-10-06,14.560521125793457,14.560521125793457,14.476241601396648,14.501029307446732,3400
2003-10-07,14.426675796508789,14.491124446736032,14.401887126735954,14.421718062554222,3000
2003-10-08,14.53078556060791,14.644811551854737,14.53078556060791,14.644811551854737,600
2003-10-09,14.704304695129395,14.724135634206405,14.63985603431155,14.724135634206405,108300
2003-10-10,14.758831024169922,14.788576471458054,14.753873292023446,14.788576471458054,21200
2003-10-13,14.90755844116211,14.90755844116211,14.887728459184581,14.897642977378009,54300
2003-10-14,14.887730598449707,14.887730598449707,14.743959189693301,14.743959189693301,51700
2003-10-15,14.85798454284668,14.927391855306446,14.85798454284668,14.927391855306446,51300
2003-10-16,14.823271751403809,14.823271751403809,14.778653131454018,14.778653131454018,4200
2003-10-17,14.674551963806152,14.73404286038893,14.674551963806152,14.72908512807524,607900
2003-10-20,14.843106269836426,14.843106269836426,14.74891127758401,14.773698985528645,2600
2003-10-21,14.9224271774292,14.957130344712205,14.828232190810764,14.828232190810764,156400
2003-10-22,14.664632797241211,14.75387006517909,14.664632797241211,14.699335969085828,388000
2003-10-23,14.679508209228516,14.679508209228516,14.550610018900958,14.550610018900958,6000
2003-10-24,14.610105514526367,14.629936448023107,14.610105514526367,14.629936448023107,4600
2003-10-27,14.714210510253906,14.714210510253906,14.68942185267219,14.68942185267219,11300
2003-10-28,14.778660774230957,14.778660774230957,14.73899986327499,14.73899986327499,310000
2003-10-29,14.872858047485352,14.872858047485352,14.813366199235436,14.813366199235436,59000
2003-10-30,14.912513732910156,15.056285097482194,14.872852829854166,15.056285097482194,207000
2003-10-31,14.887730598449707,14.887730598449707,14.828238752787206,14.828238752787206,53800
2003-11-03,15.07115364074707,15.10089907433021,14.932340986965569,15.10089907433021,1027000
2003-11-04,15.026541709899902,15.026541709899902,14.932347637337337,15.021583977829655,59400
2003-11-05,14.957139015197754,14.967054481766608,14.808410799028685,14.808410799028685,51500
2003-11-06,15.031501770019531,15.031501770019531,14.927392217192192,14.927392217192192,59100
2003-11-07,15.155440330505371,15.23971988687352,15.076118506346022,15.145524866087769,313300
2003-11-10,15.041422843933105,15.155447904951194,15.041422843933105,15.155447904951194,100600
2003-11-11,15.051326751708984,15.056284482587325,14.94225856356644,14.94225856356644,112500
2003-11-12,15.343831062316895,15.343831062316895,15.125695563270526,15.125695563270526,109000
2003-11-13,15.428110122680664,15.428110122680664,15.338872832980242,15.363660548745584,18300
2003-11-14,15.477681159973145,15.591707078656778,15.477681159973145,15.576833886065746,222500
2003-11-17,15.21492862701416,15.343826797643207,15.081072725331246,15.309122680266126,135500
2003-11-18,15.165349006652832,15.289289419622804,15.165349006652832,15.284331689633168,224800
2003-11-19,15.294251441955566,15.294251441955566,15.224844148211764,15.244675073735872,8600
2003-11-20,15.110824584960938,15.269468263712614,15.076121398432873,15.076121398432873,15900
2003-11-21,15.274431228637695,15.304177637785497,15.259558969655032,15.279388963495663,7200
2003-11-24,15.467772483825684,15.467772483825684,15.348788789355064,15.348788789355064,175600
2003-11-25,15.423149108886719,15.487597723518578,15.408275915237578,15.487597723518578,52300
2003-11-26,15.606581687927246,15.616497151155443,15.547090799739307,15.616497151155443,45900
2003-11-28,15.705739974975586,15.705739974975586,15.646248120189503,15.646248120189503,215200
2003-12-01,15.958573341369629,15.958573341369629,15.874294734263342,15.899082448636873,107600
2003-12-02,16.023021697998047,16.082512586224574,15.92882763404094,15.943699883302264,220000
2003-12-03,16.206453323364258,16.29569060285558,16.156877897505197,16.161834683618594,19400
2003-12-04,16.186628341674805,16.23124699259522,16.132094224862993,16.196541916384458,5000
2003-12-05,16.10234832763672,16.122179260035843,16.023026489222026,16.023026489222026,307000
2003-12-08,16.231250762939453,16.231250762939453,16.01311424502145,16.01311424502145,170900
2003-12-09,16.19158363342285,16.34031182569239,16.19158363342285,16.34031182569239,382000
2003-12-10,16.12714195251465,16.211422500479433,16.12714195251465,16.19159156081919,24900
2003-12-11,16.389892578125,16.389892578125,16.057731051117194,16.057731051117194,9500
2003-12-12,16.444421768188477,16.459295911601643,16.340312220204392,16.459295911601643,10400
2003-12-15,16.48408317565918,16.59810818572195,16.439464529010134,16.59810818572195,12700
2003-12-16,16.603069305419922,16.603069305419922,16.46425466699692,16.56836422742779,30300
2003-12-17,16.593156814575195,16.593156814575195,16.479131767296522,16.543579473683046,136900
2003-12-18,16.890605926513672,16.890605926513672,16.627852753551455,16.657597253928245,243200
2003-12-19,16.746845245361328,16.816251645527462,16.677438845195194,16.781548445444397,189100
2003-12-22,16.803890228271484,16.838619110023274,16.72947200705284,16.79892977055642,678600
2003-12-23,16.913034439086914,16.913034439086914,16.74931099207584,16.803885474412866,27800
2003-12-24,17.017229080200195,17.017229080200195,16.89319679551567,16.89319679551567,12800
2003-12-26,17.032114028930664,17.032114028930664,16.992422789886977,16.992422789886977,2500
2003-12-29,17.146221160888672,17.146221160888672,17.00730373578821,17.03211170309406,24400
2003-12-30,17.12141227722168,17.195832389991796,17.08172293830448,17.185909582116977,64900
2003-12-31,17.42901611328125,17.44885983926066,17.334750371404063,17.334750371404063,8900
2004-01-02,17.463743209838867,17.538161432945774,17.433974785046807,17.533200975104844,419600
2004-01-05,17.796144485473633,17.796144485473633,17.66218944503355,17.67707460013692,54800
2004-01-06,17.890409469604492,17.895369926050016,17.711802756259566,17.796143763904876,171600
2004-01-07,17.642351150512695,17.642351150512695,17.503433718130104,17.637388799758522,128100
2004-01-08,17.99459457397461,17.99459457397461,17.786219461746136,17.93505963872996,17800
2004-01-09,17.835840225219727,17.92514360812579,17.73661403392608,17.78126572537911,158000
2004-01-12,17.815994262695312,17.815994262695312,17.71676807332732,17.81103380488888,236900
2004-01-13,17.766399383544922,17.87554659461873,17.642366999418876,17.87554659461873,345300
2004-01-14,17.890409469604492,17.890409469604492,17.731648367204922,17.731648367204922,11000
2004-01-15,17.835840225219727,17.905297991350622,17.701885150860633,17.875529566187875,103300
2004-01-16,17.701885223388672,17.71180803181691,17.637387914896216,17.71180803181691,113200
2004-01-20,17.949949264526367,17.949949264526367,17.82591700144511,17.90033711632672,24000
2004-01-21,18.183128356933594,18.20297207829838,17.89041217525647,17.98963645982614,259700
2004-01-22,18.212894439697266,18.327003878226257,18.212894439697266,18.232740053158448,61100
2004-01-23,18.08389663696289,18.28234703785795,18.029322161627814,18.257540974318733,210000
2004-01-26,18.073978424072266,18.073978424072266,17.92514011244864,18.024366284391665,120500
2004-01-27,18.09878921508789,18.153363718521724,18.078943597006077,18.148403260292422,9000
2004-01-28,17.766399383544922,18.247643746996864,17.766399383544922,18.103767619774484,46200
2004-01-29,17.776304244995117,17.776304244995117,17.55304580057164,17.731652556110422,39000
2004-01-30,17.677082061767578,17.677082061767578,17.543126964784033,17.62250755270956,77100
2004-02-02,17.731658935546875,17.77134828851142,17.577858197925217,17.672122067225924,24500
2004-02-03,17.6870059967041,17.77134704873412,17.662198023676332,17.711812077149247,22600
2004-02-04,17.528234481811523,17.62745874512176,17.48854326242222,17.592729874446878,4900
2004-02-05,17.597702026367188,17.786229745745562,17.597702026367188,17.74157804534909,7300
2004-02-06,17.96979522705078,17.97475568493346,17.77630519572932,17.81599453653728,12500
2004-02-09,18.09878921508789,18.21786103099646,18.088866406046986,18.088866406046986,21900
2004-02-10,18.198017120361328,18.257552087610385,18.14344261180699,18.163288231750837,17300
2004-02-11,18.56018829345703,18.56018829345703,18.188091493754538,18.188091493754538,216200
2004-02-12,18.381582260131836,18.436156762411972,18.36669899317626,18.411350686625255,20200
2004-02-13,18.158321380615234,18.441114770696633,18.093825970654223,18.441114770696633,68300
2004-02-17,18.584993362426758,18.584993362426758,18.456000644913864,18.475846260710338,108100
2004-02-18,18.292278289794922,18.540342824914504,18.292278289794922,18.540342824914504,83400
2004-02-19,18.381582260131836,18.55522857580338,18.381582260131836,18.52546014930996,31800
2004-02-20,18.143442153930664,18.40638998751207,18.014449412715948,18.40638998751207,120400
2004-02-23,18.173200607299805,18.27738721331093,18.044206044311498,18.27738721331093,21800
2004-02-24,18.1037540435791,18.133520582193363,17.915224431164336,17.999565480681493,24800
2004-02-25,17.944990158081055,18.034293555049548,17.860649112378855,18.019410286415624,61700
2004-02-26,17.870573043823242,17.949953635823274,17.751501209531895,17.751501209531895,44500
2004-02-27,18.024372100830078,18.024372100830078,17.920183545748415,17.97972040367577,19300
2004-03-01,18.133522033691406,18.17817373776951,18.02437489573149,18.088870329613304,8500
2004-03-02,17.890409469604492,18.06901429036779,17.7862209584322,18.05413102844959,130500
2004-03-03,17.73661231994629,17.761418392227018,17.56792837882254,17.75645793480367,32000
2004-03-04,17.885452270507812,17.984678461224103,17.78622607979152,17.79118843024753,25800
2004-03-05,18.23274040222168,18.24762366631157,18.04421085589482,18.04421085589482,11500
2004-03-08,18.183128356933594,18.247623763387498,18.133514322066844,18.21785723504936,31500
2004-03-09,17.835840225219727,18.08390475716275,17.825917416832144,18.069019598290282,135900
2004-03-10,17.548078536987305,17.796142985204863,17.538155731948816,17.796142985204863,27400
2004-03-11,17.344676971435547,17.44886365278169,17.28018153588761,17.31491042966966,19700
2004-03-12,17.240480422973633,17.270248840285152,17.066836053443982,17.171022675161772,24400
2004-03-15,16.704666137695312,17.091648128422772,16.64513117473045,17.091648128422772,34800
2004-03-16,16.843582153320312,17.076761527164358,16.76916203645767,17.076761527164358,8700
2004-03-17,17.195829391479492,17.200789848260886,17.032107821549,17.07675761032679,22200
2004-03-18,17.14126205444336,17.15614721616038,17.007306954485433,17.017229764769265,23300
2004-03-19,16.769153594970703,16.99737239601168,16.769153594970703,16.982489137164166,7700
2004-03-22,16.444931030273438,16.693193885959126,16.444931030273438,16.693193885959126,49700
2004-03-23,16.643543243408203,16.75774393776672,16.549204033484752,16.74781319554919,47900
2004-03-24,16.335691452026367,16.519405376297602,16.300934814842478,16.454856524058375,91400
2004-03-25,16.703121185302734,16.7180163474638,16.53430240246279,16.60381568467426,48000
2004-03-26,16.653474807739258,16.698162202876485,16.56906444177094,16.688231460168712,39400
2004-03-29,16.94145393371582,16.99607205596934,16.8868358114623,16.89676655133521,20000
2004-03-30,16.931522369384766,16.991106805720833,16.847113925717636,16.847113925717636,31800
2004-03-31,17.06559181213379,17.154966610785287,17.03580147531374,17.135105123508136,4800
2004-04-01,17.393293380737305,17.393293380737305,17.22447457943744,17.22447457943744,18800
2004-04-02,17.527359008789062,17.527359008789062,17.41812462920248,17.437984220157475,66900
2004-04-05,17.49757194519043,17.527362284237757,17.3436482484279,17.3436482484279,87400
2004-04-06,17.333715438842773,17.34861060659177,17.199653246815014,17.27413287375119,39600
2004-04-07,17.38833236694336,17.39826310944878,17.224477956747123,17.35357571522212,133100
2004-04-08,17.219512939453125,17.363505859678995,17.19965145512637,17.363505859678995,14800
2004-04-12,17.363513946533203,17.363513946533203,17.22448538559039,17.29896503945605,6400
2004-04-13,17.06559181213379,17.234410665798208,17.06559181213379,17.234410665798208,3900
2004-04-14,16.981170654296875,17.06061464999733,16.772628981774268,16.772628981774268,39700
2004-04-15,17.055648803710938,17.095371749700313,16.96130964812765,17.055648803710938,5400
2004-04-16,17.100341796875,17.209578040189935,17.07055147167634,17.07055147167634,4800
2004-04-19,17.199642181396484,17.199642181396484,17.135093339185776,17.135093339185776,400
2004-04-20,17.06559181213379,17.159932929652413,17.06559181213379,17.150002186013836,4100
2004-04-21,16.886842727661133,16.95635793524224,16.852086070918446,16.871947558798762,67500
2004-04-22,17.229440689086914,17.229440689086914,16.876907926946668,16.876907926946668,30300
2004-04-23,17.09538459777832,17.15000274251495,17.060627940963325,17.15000274251495,16700
2004-04-26,17.020893096923828,17.244329945006577,17.020893096923828,17.224468470933797,3500
2004-04-27,17.159929275512695,17.22447625427489,17.10531114417909,17.10531114417909,18200
