date,QQQ Buy-and-Hold,Equal-Weight Monthly,Inverse Volatility,Momentum Top-20%,Supervised + MVO
2023-05-09,0.0,0.019801980198019986,0.019801980198019813,0.019801980198019813,0.019801980198019813
2023-05-10,0.0,9.406358021657457e-08,0.011565648431933489,0.011565648431933489,0.011565648431933489
2023-05-11,0.0,2.4510803626337507e-08,0.013332931790912725,0.013332931790912725,0.013332931790912725
2023-05-12,0.0,2.350803224651643e-08,0.01175260310638589,0.01175260310638589,0.01175260310638589
2023-05-15,0.0,2.396985254379813e-08,0.00967598678299763,0.00967598678299763,0.00967598678299763
2023-05-16,0.0,2.226008424810466e-08,0.013774388306485731,0.013774388306485731,0.013774388306485731
2023-05-17,0.0,2.294987388323788e-08,0.011379935733852738,0.011379935733852738,0.011379935733852738
2023-05-18,0.0,2.3912458133393266e-08,0.011491260910291706,0.011491260910291706,0.011491260910291706
2023-05-19,0.0,2.312230448081598e-08,0.01581279402156182,0.01581279402156182,0.01581279402156182
2023-05-22,0.0,2.4582586985108512e-08,0.008598237499502332,0.008598237499502332,0.008598237499502332
2023-05-23,0.0,2.195472262496445e-08,0.01361094827537696,0.01361094827537696,0.01361094827537696
2023-05-24,0.0,2.4412783532559712e-08,0.012281773015271778,0.012281773015271778,0.012281773015271778
2023-05-25,0.0,2.0594797568718182e-08,0.012780637622179148,0.012780637622179148,0.012780637622179148
2023-05-26,0.0,2.3094726022201972e-08,0.026060154993449353,0.026060154993449353,0.026060154993449353
2023-05-30,0.0,2.2086606901033923e-08,0.023596239435496096,0.023596239435496096,0.023596239435496096
2023-05-31,0.0,2.3255078708192545e-08,0.01363647336777371,0.01363647336777371,0.01363647336777371
2023-06-01,0.0,2.2995748485965528e-08,0.01506988843621162,0.01506988843621162,0.01506988843621162
2023-06-02,0.0,0.0909544983373036,0.014495298165660383,0.014495298165660383,0.014495298165660383
2023-06-05,0.0,2.4957173666226296e-08,0.014024176872321046,0.014024176872321046,0.014024176872321046
2023-06-06,0.0,2.32052107130426e-08,0.01244412002373092,0.01244412002373092,0.01244412002373092
2023-06-07,0.0,2.5259733620747182e-08,0.013281082786984581,1.5970871706329217,0.013281082786984581
2023-06-08,0.0,2.214843736365879e-08,0.019877898876709165,0.4194349953627831,0.019877898876709165
2023-06-09,0.0,9.126961243548226e-08,0.010083523947847697,0.3082717935392455,0.010083523947847697
2023-06-12,0.0,8.94069671821679e-08,0.009404423869446394,0.21084716188488095,0.009404423869446394
2023-06-13,0.0,8.84756446873497e-08,0.011913444464618738,0.21013831373184944,0.011913444464618738
2023-06-14,0.0,9.406358010381755e-08,0.011112491938655471,0.30946991286838665,0.011112491938655471
2023-06-15,0.0,2.3409546587652152e-08,0.009585438425546633,0.21052374651479683,0.009585438425546633
2023-06-16,0.0,2.1248651600400126e-08,0.011276738946326985,0.30772308476805543,0.011276738946326985
2023-06-20,0.0,2.3428481090922992e-08,0.00916839254419709,0.3100084487733359,0.00916839254419709
2023-06-21,0.0,9.313225731236163e-08,0.011387297305055598,0.21442858583927338,0.011387297305055598
