date,qqq_return
2012-03-30,-0.003087604253710685
2012-04-02,0.002609251890816733
2012-04-03,-0.005883405826240917
2012-04-04,-0.02292442602942457
2012-04-05,-0.005334005590875601
2012-04-06,-0.008104352385160052
2012-04-09,-0.014676282255782769
2012-04-10,-0.0008631898332237542
2012-04-11,-0.008311924358642031
2012-04-12,0.006982938853470344
2012-04-13,0.011884796919223506
2012-04-16,-0.01736363929282947
2012-04-17,-0.0006261126724400601
2012-04-18,0.021400529495722243
2012-04-19,-0.008159487251287345
2012-04-20,-0.0028179454277185156
2012-04-23,-0.00200708152207274
2012-04-24,-0.007768660946035011
2012-04-25,0.009819321230046807
2012-04-26,8.579768456562498e-05
2012-04-27,-0.004281652084694665
2012-05-01,-0.017849114883175754
2012-05-02,0.0031333505232642445
2012-05-07,-0.02783618257109355
2012-05-08,0.006854894715666582
2012-05-09,-0.014876499812274235
2012-05-10,-0.003914753619060685
2012-05-11,-0.006253385855141014
2012-05-14,0.0022930373708482943
2012-05-15,-0.008145856249697991
2012-05-16,-0.01118674513333795
2012-05-17,0.008569306415451283
2012-05-18,-0.029885381447953607
2012-05-21,0.0026221421887844265
2012-05-22,0.01104952628648248
2012-05-23,-0.019782872251320693
2012-05-24,0.0007924027939874012
2012-05-25,0.00198633785465252
2012-05-28,0.0014871984502269342
2012-05-29,0.007439609990969931
2012-05-30,-0.0027595503590021053
2012-05-31,-0.010478161193621993
2012-06-01,-0.01199621937328843
2012-06-04,-0.01713457743402147
2012-06-05,0.010411520090409132
2012-06-06,0.018078056959854427
2012-06-07,0.012443789348886236
2012-06-08,-0.02088724711551493
2012-06-11,0.019580983394444917
2012-06-12,-0.010223963184357476
2012-06-13,0.005988262333181282
2012-06-14,-0.0022066311968185204
2012-06-15,5.025902773514446e-05
2012-06-18,0.017702596380802627
2012-06-19,-0.007470389652155962
2012-06-20,0.01114150880493292
2012-06-21,0.008199063528432582
2012-06-22,-0.00291483433541595
2012-06-25,-0.007243346197517986
2012-06-26,-0.008086199727623922
2012-06-27,0.0076754472478692826
2012-06-28,0.016450406945307305
2012-06-29,0.014950222232884558
2012-07-02,-0.0003663689561997918
2012-07-03,0.007009442095092577
2012-07-04,0.004144896678093923
2012-07-05,-0.00267680825342953
2012-07-06,-0.006503425841725585
2012-07-09,-0.013731687186486763
2012-07-10,-0.004400353222496656
2012-07-11,-0.0007598412227314277
2012-07-12,-0.014799484168455557
2012-07-13,0.00047137006413722204
2012-07-17,0.003539598538041977
2012-07-18,-0.003227843018275278
2012-07-19,0.007884911027998376
2012-07-20,-0.014289008679482462
2012-07-23,-0.018633474608487743
2012-07-24,-0.002377727683838926
2012-07-25,-0.014395400540555214
2012-07-26,0.009227843405416492
2012-07-27,0.014632071724621554
2012-07-30,0.008031244930741144
2012-07-31,0.00690400693634996
2012-08-01,-0.006119562552414748
2012-08-02,0.0013110709671120269
2012-08-03,-0.011333329420994964
2012-08-06,0.02000905662996333
2012-08-07,0.008826148443981108
2012-08-08,0.008843331626100737
2012-08-09,0.010971477983811484
2012-08-10,-0.00970743584517264
2012-08-13,-0.0007074263289779115
2012-08-14,0.00503418515399523
2012-08-15,-0.0005419830740741594
2012-08-16,0.018792041921205538
2012-08-17,0.007669864394598047
2012-08-20,0.0009451739427013273
2012-08-21,-0.001552718972560485
2012-08-22,-0.0027497988095154247
2012-08-23,0.005078975268909991
2012-08-24,-0.01169742280463848
2012-08-27,0.0016128618980675302
2012-08-28,-0.0057344386307042194
2012-08-29,0.004042771912789123
2012-08-30,-0.009485237392038881
2012-08-31,-0.01601442965083233
2012-09-03,-0.006337225924507028
2012-09-04,-0.0009540059299345538
2012-09-05,-0.010904147528822739
2012-09-06,8.640731869991036e-05
2012-09-07,0.022012387578941084
2012-09-10,-0.00025702922647963256
2012-09-11,-0.006989248791734681
2012-09-12,0.017324116837830417
2012-09-13,0.003927520864035028
2012-09-14,0.018258645012058317
2012-09-18,-0.0038889182090399155
2012-09-19,0.011885485414343089
2012-09-20,-0.015730739747252476
2012-09-21,0.0025332431745797024
2012-09-24,-0.004468711409165715
2012-09-25,0.002453334263670781
