date,QQQ Buy-and-Hold,Equal-Weight Monthly,Inverse Volatility,Momentum Top-20%,Supervised + MVO
2023-06-30 16:00:00,0.0,0.019801980198019986,0.019801980198019813,0.019801980198019813,0.019801980198019813
2023-06-30 19:00:00,0.0,9.406358008126614e-08,0.00871036854084476,0.00871036854084476,0.00871036854084476
2023-07-05 16:00:00,0.0,2.2454721072123762e-08,0.004386476191695694,0.004386476191695694,0.004386476191695694
2023-07-05 19:00:00,0.0,0.042431737293418204,0.04128768613805969,0.04128768613805969,0.04128768613805969
2023-07-06 16:00:00,0.0,2.3103090621146016e-08,0.003987809668820896,0.003987809668820896,0.003987809668820896
2023-07-06 19:00:00,0.0,2.4742803811025893e-08,0.010737842281453216,0.010737842281453216,0.010737842281453216
2023-07-07 16:00:00,0.0,9.033828976892644e-08,0.004416698365597755,0.004416698365597755,0.004416698365597755
2023-07-07 19:00:00,0.0,2.3954463324385444e-08,0.010683662525095127,0.010683662525095127,0.010683662525095127
2023-07-10 16:00:00,0.0,2.1302335477188516e-08,0.003836378918019733,0.003836378918019733,0.003836378918019733
2023-07-10 19:00:00,0.0,2.3388987113390214e-08,0.012534310531355083,0.012534310531355083,0.012534310531355083
2023-07-11 16:00:00,0.0,2.407790743695626e-08,0.00449287061060737,0.00449287061060737,0.00449287061060737
2023-07-11 19:00:00,0.0,8.940696701043027e-08,0.012439132916911951,0.012439132916911951,0.012439132916911951
2023-07-12 16:00:00,0.0,9.126961219609042e-08,0.004872041550411477,0.004872041550411477,0.004872041550411477
2023-07-12 19:00:00,0.0,2.2804754680125217e-08,0.012465469950787135,0.012465469950787135,0.012465469950787135
2023-07-13 16:00:00,0.0,9.12696121058848e-08,0.003970271000109575,0.003970271000109575,0.003970271000109575
2023-07-13 19:00:00,0.0,9.685754773225419e-08,0.010622765502329472,0.010622765502329472,0.010622765502329472
2023-07-14 16:00:00,0.0,2.3282910240410293e-08,0.004335682938600956,0.004335682938600956,0.004335682938600956
2023-07-14 19:00:00,0.0,2.227371310656312e-08,0.00951705560293509,0.00951705560293509,0.00951705560293509
2023-07-17 16:00:00,0.0,2.3829274732253825e-08,0.005448283075949476,0.005448283075949476,0.005448283075949476
2023-07-17 19:00:00,0.0,9.126961222558072e-08,0.01124498340491344,0.01124498340491344,0.01124498340491344
2023-07-18 16:00:00,0.0,2.180143797263223e-08,0.00411119514804657,1.5991526790081663,0.00411119514804657
2023-07-18 19:00:00,0.0,2.1870935187906504e-08,0.010520840742885312,0.30724951380379645,0.010520840742885312
2023-07-19 16:00:00,0.0,2.4776407082233165e-08,0.004329442343632486,0.3023490003917596,0.004329442343632486
2023-07-19 19:00:00,0.0,2.3139533136817825e-08,0.010581211674057052,0.4066391650472098,0.010581211674057052
2023-07-20 16:00:00,0.0,2.299278127095017e-08,0.003929663911529274,0.30406629855207257,0.003929663911529274
2023-07-20 19:00:00,0.0,2.474561693575905e-08,0.018127464047744977,0.605523824990034,0.018127464047744977
2023-07-21 16:00:00,0.0,2.1740595355229653e-08,0.004838069672321286,0.10565240244818234,0.004838069672321286
2023-07-21 19:00:00,0.0,2.563309437104977e-08,0.00889699299888568,0.7035677847844104,0.00889699299888568
2023-07-24 16:00:00,0.0,2.3570812688819553e-08,0.003549066916418096,0.20330941302091948,0.003549066916418096
2023-07-24 19:00:00,0.0,8.847564451387735e-08,0.010098747053808576,0.6026757293117643,0.010098747053808576
2023-07-25 16:00:00,0.0,9.220093496152548e-08,0.0029835217105679945,0.10339400597751675,0.0029835217105679945
2023-07-25 19:00:00,0.0,9.592622505008586e-08,0.01012445568536117,0.6057519617737721,0.01012445568536117
