date,RL Agent,QQQ
2023-06-29 19:00:00,0.0002495413042082937,0.0
2023-06-30 16:00:00,0.01685030360554436,0.015420016842055073
2023-06-30 19:00:00,-0.0029267994334449352,0.0
2023-07-05 16:00:00,0.00044837128076072726,0.002328034803378287
2023-07-05 19:00:00,-0.0007166523533187195,0.0
2023-07-06 16:00:00,-0.005997877357931623,-0.007615989998387085
2023-07-06 19:00:00,0.000979282738561877,0.0
2023-07-07 16:00:00,0.0032361883599223984,-0.003319863135415657
2023-07-07 19:00:00,-0.003426529755736131,0.0
2023-07-10 16:00:00,0.004734434857363676,0.0003274166857329952
2023-07-10 19:00:00,0.0012259164303793206,0.0
2023-07-11 16:00:00,-0.00043094202150450523,0.004940505089912284
2023-07-11 19:00:00,0.0008079211879397901,0.0
2023-07-12 16:00:00,-6.72570466973235e-05,0.012630040362953565
2023-07-12 19:00:00,0.0012128543361718078,0.0
2023-07-13 16:00:00,0.005114777696748876,0.016978768894680085
2023-07-13 19:00:00,0.0010776299411657934,0.0
2023-07-14 16:00:00,0.0008887710161781423,-0.0002109544340057612
2023-07-14 19:00:00,-0.0024311319783845648,0.0
2023-07-17 16:00:00,0.010713350074385623,0.009338542005460804
2023-07-17 19:00:00,0.0006928391749798902,0.0
2023-07-18 16:00:00,-0.00046193125105080455,0.008180755651387095
2023-07-18 19:00:00,0.002334907459709525,0.0
2023-07-19 16:00:00,-0.0007787418626587275,-0.00023353027344963362
2023-07-19 19:00:00,-0.0004813929589378142,0.0
2023-07-20 16:00:00,-0.009823860837029177,-0.02305180177195132
2023-07-20 19:00:00,-0.0021864710823092546,0.0
2023-07-21 16:00:00,0.0006622836078276551,-0.0029992295142338143
2023-07-21 19:00:00,-0.0009333042730093243,0.0
2023-07-24 16:00:00,0.00012615375532812402,0.001597314328187549
2023-07-24 19:00:00,0.0008118386328897789,0.0
2023-07-25 16:00:00,0.0064628728358904946,0.006777821434182041
2023-07-25 19:00:00,-0.0012770335345709404,0.0
2023-07-26 16:00:00,-0.0036614898247056453,-0.0033266362258638216
2023-07-26 19:00:00,0.0016800458389629308,0.0
2023-07-27 16:00:00,0.0082596451607822,-0.0023838536012582567
2023-07-27 19:00:00,-0.006967607001916934,0.0
2023-07-28 16:00:00,0.00998382477901072,0.018214601851070267
2023-07-28 19:00:00,0.0006424921681400762,0.0
2023-07-31 16:00:00,0.00218513082601484,0.0005216735234934156
2023-07-31 19:00:00,0.0008401242535649215,0.0
2023-08-01 16:00:00,0.0005050712725306986,-0.0023196635385804854
2023-08-01 19:00:00,0.0007284987707480593,0.0
2023-08-02 16:00:00,-0.013956241918399854,-0.021944196206930777
2023-08-02 19:00:00,-0.0002833359838852943,0.0
2023-08-03 16:00:00,0.011371541969169298,-0.0016026874180350426
2023-08-03 19:00:00,-0.002486344160960955,0.0
2023-08-04 16:00:00,0.0006301273132138196,-0.00468160821044572
2023-08-04 19:00:00,-0.004060053308805078,0.0
2023-08-07 16:00:00,-0.00012527453820489515,0.008466714942745313
2023-08-07 19:00:00,0.002356427027185023,0.0
2023-08-08 16:00:00,-0.008638696661148772,-0.008502552268350283
2023-08-08 19:00:00,0.0032790054136504813,0.0
2023-08-09 16:00:00,-0.006147484349154001,-0.010994359633448747
2023-08-09 19:00:00,-0.001507687838290328,0.0
2023-08-10 16:00:00,-0.00021371885012741104,0.001848062161708297
2023-08-10 19:00:00,0.00026073979436738097,0.0
2023-08-11 16:00:00,-0.005246792631881345,-0.006375394853595284
2023-08-11 19:00:00,0.0008171358174797128,0.0
2023-08-14 16:00:00,0.008815158033006469,0.011221993334097347
2023-08-14 19:00:00,0.003859309671382262,0.0
2023-08-15 16:00:00,-0.00897455424624769,-0.010611573839756638
2023-08-15 19:00:00,-0.00355651949585402,0.0
2023-08-16 16:00:00,-0.008720928160538067,-0.010588854328772879
