date,QQQ Buy-and-Hold,Equal-Weight Monthly,Inverse Volatility,Momentum Top-20%,Supervised + MVO
2023-06-30 16:00:00,0.015420016842055073,0.013671744543977052,0.01367174454397705,0.01367174454397705,0.01367174454397705
2023-06-30 19:00:00,0.0,-0.001652921313142598,-0.0016367704098891882,-0.0016367704098891882,-0.0016367704098891882
2023-07-05 16:00:00,0.002328034803378287,0.0020403380544337436,0.001999705569393759,0.001999705569393759,0.001999705569393759
2023-07-05 19:00:00,0.0,0.00043237828429548177,0.00043260709452655336,0.00043260709452655336,0.00043260709452655336
2023-07-06 16:00:00,-0.007615989998387085,-0.014534061689242183,-0.01452402376875479,-0.01452402376875479,-0.01452402376875479
2023-07-06 19:00:00,0.0,0.0017351500101524522,0.0017669466947803473,0.0017669466947803473,0.0017669466947803473
2023-07-07 16:00:00,-0.003319863135415657,0.008596000058813669,0.008698735448941312,0.008698735448941312,0.008698735448941312
2023-07-07 19:00:00,0.0,-0.008806447769112288,-0.00879872490534094,-0.00879872490534094,-0.00879872490534094
2023-07-10 16:00:00,0.0003274166857329952,0.01552868083614989,0.015519788983196418,0.015519788983196418,0.015519788983196418
2023-07-10 19:00:00,0.0,0.0018454681189777223,0.0018271085027615505,0.0018271085027615505,0.0018271085027615505
2023-07-11 16:00:00,0.004940505089912284,0.004954608751848884,0.004937240777035984,0.004937240777035984,0.004937240777035984
2023-07-11 19:00:00,0.0,0.0029951175591600336,0.0030915172802075917,0.0030915172802075917,0.0030915172802075917
2023-07-12 16:00:00,0.012630040362953565,0.004602212337613146,0.004776884292086337,0.004776884292086337,0.004776884292086337
2023-07-12 19:00:00,0.0,0.0012312657633800049,0.0012157420642587785,0.0012157420642587785,0.0012157420642587785
2023-07-13 16:00:00,0.016978768894680085,0.009929234682515001,0.00997628336416078,0.00997628336416078,0.00997628336416078
2023-07-13 19:00:00,0.0,0.0014286275855720882,0.0013843106540704516,0.0013843106540704516,0.0013843106540704516
2023-07-14 16:00:00,-0.0002109544340057612,-0.0009195628495959667,-0.000845999190205016,-0.000845999190205016,-0.000845999190205016
2023-07-14 19:00:00,0.0,-0.0016771899469055491,-0.0016538537787448345,-0.0016538537787448345,-0.0016538537787448345
2023-07-17 16:00:00,0.009338542005460804,0.010534938181655545,0.010516786034110737,0.010516786034110737,0.010516786034110737
2023-07-17 19:00:00,0.0,0.00047858643381923,0.00045944226635676977,0.00045944226635676977,0.00045944226635676977
2023-07-18 16:00:00,0.008180755651387095,-0.0025130315140041164,-0.002439927254490664,-0.006020464991432966,-0.002439927254490664
